Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-05-28 03:00:00+02:00,35500.0,36259.0
2025-05-28 03:15:00+02:00,35250.0,35647.0
2025-05-28 03:30:00+02:00,35000.0,35146.0
2025-05-28 03:45:00+02:00,34700.0,34855.0
2025-05-28 04:00:00+02:00,34400.0,35093.0
2025-05-28 04:15:00+02:00,34250.0,34793.0
2025-05-28 04:30:00+02:00,34100.0,34577.0
2025-05-28 04:45:00+02:00,34600.0,34807.0
2025-05-28 05:00:00+02:00,35100.0,35509.0
2025-05-28 05:15:00+02:00,35750.0,35641.0
2025-05-28 05:30:00+02:00,36400.0,36104.0
2025-05-28 05:45:00+02:00,36800.0,36578.0
2025-05-28 06:00:00+02:00,37200.0,37519.0
2025-05-28 06:15:00+02:00,38200.0,38479.0
2025-05-28 06:30:00+02:00,39200.0,39170.0
2025-05-28 06:45:00+02:00,40100.0,40025.0
2025-05-28 07:00:00+02:00,41000.0,41110.0
2025-05-28 07:15:00+02:00,42150.0,42204.0
2025-05-28 07:30:00+02:00,43300.0,42733.0
2025-05-28 07:45:00+02:00,44000.0,43444.0
2025-05-28 08:00:00+02:00,44700.0,44596.0
2025-05-28 08:15:00+02:00,45400.0,45486.0
2025-05-28 08:30:00+02:00,46100.0,46149.0
2025-05-28 08:45:00+02:00,46650.0,46501.0
2025-05-28 09:00:00+02:00,47200.0,46950.0
2025-05-28 09:15:00+02:00,47350.0,47194.0
2025-05-28 09:30:00+02:00,47500.0,47674.0
2025-05-28 09:45:00+02:00,47900.0,47842.0
2025-05-28 10:00:00+02:00,48300.0,47917.0
2025-05-28 10:15:00+02:00,48150.0,47813.0
2025-05-28 10:30:00+02:00,48000.0,47848.0
2025-05-28 10:45:00+02:00,48150.0,48097.0
2025-05-28 11:00:00+02:00,48300.0,48037.0
2025-05-28 11:15:00+02:00,48400.0,48119.0
2025-05-28 11:30:00+02:00,48500.0,48335.0
2025-05-28 11:45:00+02:00,49050.0,48864.0
2025-05-28 12:00:00+02:00,49600.0,49336.0
2025-05-28 12:15:00+02:00,49200.0,49148.0
2025-05-28 12:30:00+02:00,48800.0,49729.0
2025-05-28 12:45:00+02:00,49350.0,49286.0
2025-05-28 13:00:00+02:00,49900.0,48793.0
2025-05-28 13:15:00+02:00,48950.0,48088.0
2025-05-28 13:30:00+02:00,48000.0,47768.0
2025-05-28 13:45:00+02:00,47900.0,47767.0
2025-05-28 14:00:00+02:00,47800.0,48000.0
2025-05-28 14:15:00+02:00,47150.0,47383.0
2025-05-28 14:30:00+02:00,46500.0,47020.0
2025-05-28 14:45:00+02:00,46150.0,46296.0
2025-05-28 15:00:00+02:00,45800.0,46217.0
2025-05-28 15:15:00+02:00,45400.0,45616.0
2025-05-28 15:30:00+02:00,45000.0,45207.0
2025-05-28 15:45:00+02:00,44750.0,44739.0
2025-05-28 16:00:00+02:00,44500.0,44526.0
2025-05-28 16:15:00+02:00,44100.0,44312.0
2025-05-28 16:30:00+02:00,43700.0,43935.0
2025-05-28 16:45:00+02:00,43100.0,44100.0
2025-05-28 17:00:00+02:00,42500.0,43989.0
2025-05-28 17:15:00+02:00,42750.0,43590.0
2025-05-28 17:30:00+02:00,43000.0,43457.0
2025-05-28 17:45:00+02:00,43200.0,43664.0
2025-05-28 18:00:00+02:00,43400.0,44055.0
2025-05-28 18:15:00+02:00,43950.0,44359.0
2025-05-28 18:30:00+02:00,44500.0,44598.0
