Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-07-18 03:00:00+02:00,38159.0,38487.0
2025-07-18 03:15:00+02:00,37822.0,37931.0
2025-07-18 03:30:00+02:00,37484.0,37674.0
2025-07-18 03:45:00+02:00,37189.0,37361.0
2025-07-18 04:00:00+02:00,36894.0,37288.0
2025-07-18 04:15:00+02:00,36886.0,37212.0
2025-07-18 04:30:00+02:00,36878.0,37153.0
2025-07-18 04:45:00+02:00,37257.0,37079.0
2025-07-18 05:00:00+02:00,37635.0,38063.0
2025-07-18 05:15:00+02:00,38156.0,38311.0
2025-07-18 05:30:00+02:00,38676.0,38715.0
2025-07-18 05:45:00+02:00,39174.0,39009.0
2025-07-18 06:00:00+02:00,39671.0,39910.0
2025-07-18 06:15:00+02:00,40316.0,40536.0
2025-07-18 06:30:00+02:00,40960.0,41002.0
2025-07-18 06:45:00+02:00,41657.0,41564.0
2025-07-18 07:00:00+02:00,42354.0,42361.0
2025-07-18 07:15:00+02:00,43433.0,43282.0
2025-07-18 07:30:00+02:00,44512.0,43914.0
2025-07-18 07:45:00+02:00,45261.0,44714.0
2025-07-18 08:00:00+02:00,46009.0,45627.0
2025-07-18 08:15:00+02:00,46792.0,46448.0
2025-07-18 08:30:00+02:00,47574.0,47161.0
2025-07-18 08:45:00+02:00,48061.0,47910.0
2025-07-18 09:00:00+02:00,48548.0,48563.0
2025-07-18 09:15:00+02:00,49008.0,49198.0
2025-07-18 09:30:00+02:00,49467.0,49691.0
2025-07-18 09:45:00+02:00,49851.0,49698.0
2025-07-18 10:00:00+02:00,50235.0,50180.0
2025-07-18 10:15:00+02:00,50434.0,50430.0
2025-07-18 10:30:00+02:00,50633.0,50656.0
2025-07-18 10:45:00+02:00,50754.0,50721.0
2025-07-18 11:00:00+02:00,50874.0,50851.0
2025-07-18 11:15:00+02:00,50915.0,50812.0
2025-07-18 11:30:00+02:00,50956.0,51217.0
2025-07-18 11:45:00+02:00,51519.0,51554.0
2025-07-18 12:00:00+02:00,52082.0,51657.0
2025-07-18 12:15:00+02:00,51697.0,52049.0
2025-07-18 12:30:00+02:00,51311.0,52865.0
2025-07-18 12:45:00+02:00,52033.0,52483.0
2025-07-18 13:00:00+02:00,52754.0,52257.0
2025-07-18 13:15:00+02:00,51761.0,51873.0
2025-07-18 13:30:00+02:00,50768.0,52023.0
2025-07-18 13:45:00+02:00,50823.0,51809.0
2025-07-18 14:00:00+02:00,50877.0,51682.0
2025-07-18 14:15:00+02:00,51115.0,51663.0
2025-07-18 14:30:00+02:00,51352.0,51564.0
2025-07-18 14:45:00+02:00,50857.0,51659.0
2025-07-18 15:00:00+02:00,50361.0,51702.0
2025-07-18 15:15:00+02:00,49966.0,51278.0
2025-07-18 15:30:00+02:00,49570.0,51146.0
2025-07-18 15:45:00+02:00,49466.0,50760.0
2025-07-18 16:00:00+02:00,49362.0,50652.0
2025-07-18 16:15:00+02:00,49010.0,50375.0
2025-07-18 16:30:00+02:00,48657.0,50141.0
2025-07-18 16:45:00+02:00,48320.0,49950.0
2025-07-18 17:00:00+02:00,47983.0,49465.0
2025-07-18 17:15:00+02:00,48196.0,49376.0
2025-07-18 17:30:00+02:00,48409.0,49600.0
2025-07-18 17:45:00+02:00,48484.0,49434.0
2025-07-18 18:00:00+02:00,48558.0,49599.0
2025-07-18 18:15:00+02:00,48772.0,49598.0
2025-07-18 18:30:00+02:00,48986.0,49826.0
2025-07-18 18:45:00+02:00,49118.0,49847.0
2025-07-18 19:00:00+02:00,49249.0,49591.0
2025-07-18 19:15:00+02:00,48898.0,49583.0
2025-07-18 19:30:00+02:00,48546.0,49279.0
2025-07-18 19:45:00+02:00,48312.0,48931.0
2025-07-18 20:00:00+02:00,48077.0,48245.0
2025-07-18 20:15:00+02:00,47408.0,47481.0
2025-07-18 20:30:00+02:00,46738.0,46929.0
2025-07-18 20:45:00+02:00,46310.0,46255.0
2025-07-18 21:00:00+02:00,45882.0,46138.0
2025-07-18 21:15:00+02:00,45850.0,45810.0
2025-07-18 21:30:00+02:00,45818.0,45836.0
2025-07-18 21:45:00+02:00,45638.0,45616.0
2025-07-18 22:00:00+02:00,45457.0,46703.0
2025-07-18 22:15:00+02:00,46238.0,46797.0
2025-07-18 22:30:00+02:00,47018.0,47951.0
2025-07-18 22:45:00+02:00,47549.0,47488.0
2025-07-18 23:00:00+02:00,48080.0,47212.0
2025-07-18 23:15:00+02:00,47153.0,46238.0
2025-07-18 23:30:00+02:00,46225.0,45991.0
2025-07-18 23:45:00+02:00,45504.0,45113.0
2025-07-19 00:00:00+02:00,44700.0,44386.0
2025-07-19 00:15:00+02:00,43600.0,43246.0
2025-07-19 00:30:00+02:00,42500.0,41848.0
2025-07-19 00:45:00+02:00,41600.0,40710.0
2025-07-19 01:00:00+02:00,40700.0,40829.0
2025-07-19 01:15:00+02:00,40750.0,40192.0
2025-07-19 01:30:00+02:00,40800.0,39944.0
2025-07-19 01:45:00+02:00,40450.0,39370.0
2025-07-19 02:00:00+02:00,40100.0,39594.0
2025-07-19 02:15:00+02:00,39250.0,38695.0
2025-07-19 02:30:00+02:00,38400.0,38274.0
2025-07-19 02:45:00+02:00,37750.0,37532.0
2025-07-19 03:00:00+02:00,37100.0,37191.0
2025-07-19 03:15:00+02:00,36750.0,36631.0
2025-07-19 03:30:00+02:00,36400.0,36144.0
2025-07-19 03:45:00+02:00,36000.0,35736.0
2025-07-19 04:00:00+02:00,35600.0,35631.0
2025-07-19 04:15:00+02:00,35400.0,35199.0
2025-07-19 04:30:00+02:00,35200.0,35035.0
2025-07-19 04:45:00+02:00,35050.0,34980.0
2025-07-19 05:00:00+02:00,34900.0,35199.0
2025-07-19 05:15:00+02:00,35200.0,35275.0
2025-07-19 05:30:00+02:00,35500.0,35222.0
2025-07-19 05:45:00+02:00,35400.0,35404.0
2025-07-19 06:00:00+02:00,35300.0,35386.0
2025-07-19 06:15:00+02:00,35400.0,35454.0
2025-07-19 06:30:00+02:00,35500.0,35590.0
2025-07-19 06:45:00+02:00,35700.0,35844.0
2025-07-19 07:00:00+02:00,35900.0,36272.0
2025-07-19 07:15:00+02:00,36300.0,36724.0
2025-07-19 07:30:00+02:00,36700.0,36946.0
2025-07-19 07:45:00+02:00,37250.0,37446.0
2025-07-19 08:00:00+02:00,37800.0,37918.0
2025-07-19 08:15:00+02:00,38500.0,38501.0
2025-07-19 08:30:00+02:00,39200.0,39274.0
2025-07-19 08:45:00+02:00,39700.0,39792.0
2025-07-19 09:00:00+02:00,40200.0,40465.0
2025-07-19 09:15:00+02:00,40800.0,41205.0
2025-07-19 09:30:00+02:00,41400.0,41745.0
2025-07-19 09:45:00+02:00,41900.0,42276.0
2025-07-19 10:00:00+02:00,42400.0,43220.0
2025-07-19 10:15:00+02:00,42750.0,43734.0
2025-07-19 10:30:00+02:00,43100.0,44030.0
2025-07-19 10:45:00+02:00,43450.0,44222.0
2025-07-19 11:00:00+02:00,43800.0,44705.0
2025-07-19 11:15:00+02:00,43950.0,44547.0
2025-07-19 11:30:00+02:00,44100.0,44856.0
2025-07-19 11:45:00+02:00,44800.0,45368.0
2025-07-19 12:00:00+02:00,45500.0,45709.0
2025-07-19 12:15:00+02:00,45450.0,46091.0
2025-07-19 12:30:00+02:00,45400.0,47060.0
2025-07-19 12:45:00+02:00,46050.0,46350.0
2025-07-19 13:00:00+02:00,46700.0,45408.0
2025-07-19 13:15:00+02:00,45750.0,44627.0
2025-07-19 13:30:00+02:00,44800.0,43838.0
2025-07-19 13:45:00+02:00,44600.0,43232.0
2025-07-19 14:00:00+02:00,44400.0,43028.0
2025-07-19 14:15:00+02:00,44350.0,42378.0
2025-07-19 14:30:00+02:00,44300.0,42313.0
2025-07-19 14:45:00+02:00,43850.0,42124.0
2025-07-19 15:00:00+02:00,43400.0,42270.0
2025-07-19 15:15:00+02:00,43050.0,41819.0
2025-07-19 15:30:00+02:00,42700.0,41713.0
2025-07-19 15:45:00+02:00,42550.0,41273.0
2025-07-19 16:00:00+02:00,42400.0,40433.0
2025-07-19 16:15:00+02:00,42050.0,40325.0
2025-07-19 16:30:00+02:00,41700.0,40447.0
2025-07-19 16:45:00+02:00,41600.0,40610.0
2025-07-19 17:00:00+02:00,41500.0,40457.0
2025-07-19 17:15:00+02:00,41600.0,40546.0
2025-07-19 17:30:00+02:00,41700.0,41007.0
2025-07-19 17:45:00+02:00,42000.0,41426.0
2025-07-19 18:00:00+02:00,42300.0,41941.0
2025-07-19 18:15:00+02:00,42450.0,42237.0
2025-07-19 18:30:00+02:00,42600.0,42551.0
2025-07-19 18:45:00+02:00,42850.0,42814.0
