Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
07.07.2024 11:00 - 07.07.2024 12:00,39696,-
07.07.2024 12:00 - 07.07.2024 13:00,37649,-
07.07.2024 13:00 - 07.07.2024 14:00,36683,-
07.07.2024 14:00 - 07.07.2024 15:00,35848,-
07.07.2024 15:00 - 07.07.2024 16:00,36217,-
07.07.2024 16:00 - 07.07.2024 17:00,37636,-
07.07.2024 17:00 - 07.07.2024 18:00,39433,-
07.07.2024 18:00 - 07.07.2024 19:00,38968,-
07.07.2024 19:00 - 07.07.2024 20:00,39000,-
07.07.2024 20:00 - 07.07.2024 21:00,41469,-
07.07.2024 21:00 - 07.07.2024 22:00,41161,-
07.07.2024 22:00 - 07.07.2024 23:00,38150,-
07.07.2024 23:00 - 08.07.2024 00:00,35798,-
08.07.2024 00:00 - 08.07.2024 01:00,34494,-
08.07.2024 01:00 - 08.07.2024 02:00,32864,-
08.07.2024 02:00 - 08.07.2024 03:00,32543,-
08.07.2024 03:00 - 08.07.2024 04:00,34149,-
08.07.2024 04:00 - 08.07.2024 05:00,37001,-
08.07.2024 05:00 - 08.07.2024 06:00,40661,-
08.07.2024 06:00 - 08.07.2024 07:00,44132,-
08.07.2024 07:00 - 08.07.2024 08:00,46476,-
08.07.2024 08:00 - 08.07.2024 09:00,47339,-
08.07.2024 09:00 - 08.07.2024 10:00,48237,-
08.07.2024 10:00 - 08.07.2024 11:00,49325,-
08.07.2024 11:00 - 08.07.2024 12:00,48711,-
08.07.2024 12:00 - 08.07.2024 13:00,47826,-
08.07.2024 13:00 - 08.07.2024 14:00,47061,-
08.07.2024 14:00 - 08.07.2024 15:00,46011,-
08.07.2024 15:00 - 08.07.2024 16:00,45597,-
08.07.2024 16:00 - 08.07.2024 17:00,46779,-
08.07.2024 17:00 - 08.07.2024 18:00,47257,-
08.07.2024 18:00 - 08.07.2024 19:00,44601,-
08.07.2024 19:00 - 08.07.2024 20:00,43437,-
08.07.2024 20:00 - 08.07.2024 21:00,45252,-
08.07.2024 21:00 - 08.07.2024 22:00,44703,-
08.07.2024 22:00 - 08.07.2024 23:00,40995,-
08.07.2024 23:00 - 09.07.2024 00:00,38513,-
09.07.2024 00:00 - 09.07.2024 01:00,37093,-
09.07.2024 01:00 - 09.07.2024 02:00,35348,-
09.07.2024 02:00 - 09.07.2024 03:00,34696,-
09.07.2024 03:00 - 09.07.2024 04:00,35821,-
09.07.2024 04:00 - 09.07.2024 05:00,38316,-
09.07.2024 05:00 - 09.07.2024 06:00,41831,-
09.07.2024 06:00 - 09.07.2024 07:00,45644,-
09.07.2024 07:00 - 09.07.2024 08:00,48279,-
09.07.2024 08:00 - 09.07.2024 09:00,49465,-
09.07.2024 09:00 - 09.07.2024 10:00,50378,-
09.07.2024 10:00 - 09.07.2024 11:00,51620,-
09.07.2024 11:00 - 09.07.2024 12:00,50804,-
09.07.2024 12:00 - 09.07.2024 13:00,49922,-
09.07.2024 13:00 - 09.07.2024 14:00,48710,-
09.07.2024 14:00 - 09.07.2024 15:00,47523,-
