Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
01.07.2024 00:00 - 01.07.2024 01:00,34397,-
01.07.2024 01:00 - 01.07.2024 02:00,32732,-
01.07.2024 02:00 - 01.07.2024 03:00,32383,-
01.07.2024 03:00 - 01.07.2024 04:00,34101,-
01.07.2024 04:00 - 01.07.2024 05:00,37151,-
01.07.2024 05:00 - 01.07.2024 06:00,41261,-
01.07.2024 06:00 - 01.07.2024 07:00,44458,-
01.07.2024 07:00 - 01.07.2024 08:00,45889,-
01.07.2024 08:00 - 01.07.2024 09:00,46903,-
01.07.2024 09:00 - 01.07.2024 10:00,47776,-
01.07.2024 10:00 - 01.07.2024 11:00,49206,-
01.07.2024 11:00 - 01.07.2024 12:00,48128,-
01.07.2024 12:00 - 01.07.2024 13:00,47265,-
01.07.2024 13:00 - 01.07.2024 14:00,46076,-
01.07.2024 14:00 - 01.07.2024 15:00,44897,-
01.07.2024 15:00 - 01.07.2024 16:00,44524,-
01.07.2024 16:00 - 01.07.2024 17:00,45633,-
01.07.2024 17:00 - 01.07.2024 18:00,45868,-
01.07.2024 18:00 - 01.07.2024 19:00,43673,-
01.07.2024 19:00 - 01.07.2024 20:00,42255,-
01.07.2024 20:00 - 01.07.2024 21:00,44071,-
01.07.2024 21:00 - 01.07.2024 22:00,43722,-
01.07.2024 22:00 - 01.07.2024 23:00,40345,-
01.07.2024 23:00 - 02.07.2024 00:00,38042,-
02.07.2024 00:00 - 02.07.2024 01:00,36821,-
02.07.2024 01:00 - 02.07.2024 02:00,34997,-
02.07.2024 02:00 - 02.07.2024 03:00,34449,-
02.07.2024 03:00 - 02.07.2024 04:00,35742,-
02.07.2024 04:00 - 02.07.2024 05:00,38666,-
02.07.2024 05:00 - 02.07.2024 06:00,42465,-
02.07.2024 06:00 - 02.07.2024 07:00,45571,-
02.07.2024 07:00 - 02.07.2024 08:00,47251,-
02.07.2024 08:00 - 02.07.2024 09:00,48198,-
02.07.2024 09:00 - 02.07.2024 10:00,48775,-
02.07.2024 10:00 - 02.07.2024 11:00,49585,-
02.07.2024 11:00 - 02.07.2024 12:00,48880,-
02.07.2024 12:00 - 02.07.2024 13:00,47745,-
02.07.2024 13:00 - 02.07.2024 14:00,46093,-
02.07.2024 14:00 - 02.07.2024 15:00,44777,-
02.07.2024 15:00 - 02.07.2024 16:00,44933,-
02.07.2024 16:00 - 02.07.2024 17:00,45902,-
