Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
30.09.2024 00:00 - 30.09.2024 01:00,37184,-
30.09.2024 01:00 - 30.09.2024 02:00,35423,-
30.09.2024 02:00 - 30.09.2024 03:00,34871,-
30.09.2024 03:00 - 30.09.2024 04:00,36821,-
30.09.2024 04:00 - 30.09.2024 05:00,41517,-
30.09.2024 05:00 - 30.09.2024 06:00,46372,-
30.09.2024 06:00 - 30.09.2024 07:00,48469,-
30.09.2024 07:00 - 30.09.2024 08:00,49495,-
30.09.2024 08:00 - 30.09.2024 09:00,49348,-
30.09.2024 09:00 - 30.09.2024 10:00,49539,-
30.09.2024 10:00 - 30.09.2024 11:00,49831,-
30.09.2024 11:00 - 30.09.2024 12:00,48867,-
30.09.2024 12:00 - 30.09.2024 13:00,47648,-
30.09.2024 13:00 - 30.09.2024 14:00,45759,-
30.09.2024 14:00 - 30.09.2024 15:00,44437,-
30.09.2024 15:00 - 30.09.2024 16:00,45798,-
30.09.2024 16:00 - 30.09.2024 17:00,48148,-
30.09.2024 17:00 - 30.09.2024 18:00,50804,-
30.09.2024 18:00 - 30.09.2024 19:00,48943,-
30.09.2024 19:00 - 30.09.2024 20:00,45657,-
30.09.2024 20:00 - 30.09.2024 21:00,45443,-
30.09.2024 21:00 - 30.09.2024 22:00,45100,-
30.09.2024 22:00 - 30.09.2024 23:00,42131,-
30.09.2024 23:00 - 01.10.2024 00:00,39626,-
01.10.2024 00:00 - 01.10.2024 01:00,38400,-
01.10.2024 01:00 - 01.10.2024 02:00,36593,-
01.10.2024 02:00 - 01.10.2024 03:00,36003,-
01.10.2024 03:00 - 01.10.2024 04:00,37661,-
01.10.2024 04:00 - 01.10.2024 05:00,42205,-
01.10.2024 05:00 - 01.10.2024 06:00,47123,-
01.10.2024 06:00 - 01.10.2024 07:00,48755,-
01.10.2024 07:00 - 01.10.2024 08:00,49577,-
01.10.2024 08:00 - 01.10.2024 09:00,49957,-
01.10.2024 09:00 - 01.10.2024 10:00,50393,-
01.10.2024 10:00 - 01.10.2024 11:00,51131,-
01.10.2024 11:00 - 01.10.2024 12:00,50081,-
01.10.2024 12:00 - 01.10.2024 13:00,48783,-
01.10.2024 13:00 - 01.10.2024 14:00,47181,-
01.10.2024 14:00 - 01.10.2024 15:00,45761,-
01.10.2024 15:00 - 01.10.2024 16:00,45816,-
01.10.2024 16:00 - 01.10.2024 17:00,47911,-
01.10.2024 17:00 - 01.10.2024 18:00,50804,-
01.10.2024 18:00 - 01.10.2024 19:00,49460,-
01.10.2024 19:00 - 01.10.2024 20:00,46198,-
01.10.2024 20:00 - 01.10.2024 21:00,46104,-
01.10.2024 21:00 - 01.10.2024 22:00,45449,-
01.10.2024 22:00 - 01.10.2024 23:00,42333,-
01.10.2024 23:00 - 02.10.2024 00:00,40143,-
02.10.2024 00:00 - 02.10.2024 01:00,38902,-
02.10.2024 01:00 - 02.10.2024 02:00,36978,-
02.10.2024 02:00 - 02.10.2024 03:00,36214,-
02.10.2024 03:00 - 02.10.2024 04:00,37988,-
02.10.2024 04:00 - 02.10.2024 05:00,42484,-
02.10.2024 05:00 - 02.10.2024 06:00,47041,-
02.10.2024 06:00 - 02.10.2024 07:00,49285,-
02.10.2024 07:00 - 02.10.2024 08:00,50390,-
02.10.2024 08:00 - 02.10.2024 09:00,50759,-
02.10.2024 09:00 - 02.10.2024 10:00,51080,-
02.10.2024 10:00 - 02.10.2024 11:00,51985,-
02.10.2024 11:00 - 02.10.2024 12:00,50496,-
02.10.2024 12:00 - 02.10.2024 13:00,49252,-
02.10.2024 13:00 - 02.10.2024 14:00,47914,-
02.10.2024 14:00 - 02.10.2024 15:00,46956,-
02.10.2024 15:00 - 02.10.2024 16:00,46627,-
02.10.2024 16:00 - 02.10.2024 17:00,49115,-
02.10.2024 17:00 - 02.10.2024 18:00,51964,-
02.10.2024 18:00 - 02.10.2024 19:00,50118,-
02.10.2024 19:00 - 02.10.2024 20:00,46690,-
02.10.2024 20:00 - 02.10.2024 21:00,46474,-
02.10.2024 21:00 - 02.10.2024 22:00,45980,-
02.10.2024 22:00 - 02.10.2024 23:00,43182,-
02.10.2024 23:00 - 03.10.2024 00:00,40872,-
03.10.2024 00:00 - 03.10.2024 01:00,39569,-
03.10.2024 01:00 - 03.10.2024 02:00,37516,-
03.10.2024 02:00 - 03.10.2024 03:00,36666,-
03.10.2024 03:00 - 03.10.2024 04:00,38507,-
03.10.2024 04:00 - 03.10.2024 05:00,43200,-
03.10.2024 05:00 - 03.10.2024 06:00,48121,-
03.10.2024 06:00 - 03.10.2024 07:00,49763,-
03.10.2024 07:00 - 03.10.2024 08:00,50696,-
03.10.2024 08:00 - 03.10.2024 09:00,51272,-
03.10.2024 09:00 - 03.10.2024 10:00,51814,-
03.10.2024 10:00 - 03.10.2024 11:00,52241,-
03.10.2024 11:00 - 03.10.2024 12:00,50808,-
03.10.2024 12:00 - 03.10.2024 13:00,49130,-
03.10.2024 13:00 - 03.10.2024 14:00,47605,-
03.10.2024 14:00 - 03.10.2024 15:00,46545,-
03.10.2024 15:00 - 03.10.2024 16:00,46832,-
03.10.2024 16:00 - 03.10.2024 17:00,49092,-
03.10.2024 17:00 - 03.10.2024 18:00,51783,-
03.10.2024 18:00 - 03.10.2024 19:00,49993,-
03.10.2024 19:00 - 03.10.2024 20:00,46974,-
03.10.2024 20:00 - 03.10.2024 21:00,46746,-
03.10.2024 21:00 - 03.10.2024 22:00,46392,-
03.10.2024 22:00 - 03.10.2024 23:00,43825,-
03.10.2024 23:00 - 04.10.2024 00:00,41629,-
04.10.2024 00:00 - 04.10.2024 01:00,40451,-
