Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-08-27 03:00:00+02:00,35900.0,36425.0
2025-08-27 03:15:00+02:00,35550.0,36125.0
2025-08-27 03:30:00+02:00,35200.0,35824.0
2025-08-27 03:45:00+02:00,34950.0,35524.0
2025-08-27 04:00:00+02:00,34700.0,35503.0
2025-08-27 04:15:00+02:00,34650.0,35301.0
2025-08-27 04:30:00+02:00,34600.0,35189.0
2025-08-27 04:45:00+02:00,34900.0,35227.0
2025-08-27 05:00:00+02:00,35200.0,35902.0
2025-08-27 05:15:00+02:00,35850.0,36300.0
2025-08-27 05:30:00+02:00,36500.0,36781.0
2025-08-27 05:45:00+02:00,37100.0,37271.0
2025-08-27 06:00:00+02:00,37700.0,38283.0
2025-08-27 06:15:00+02:00,38500.0,38932.0
2025-08-27 06:30:00+02:00,39300.0,39492.0
2025-08-27 06:45:00+02:00,39850.0,39963.0
2025-08-27 07:00:00+02:00,40400.0,40741.0
2025-08-27 07:15:00+02:00,41000.0,41619.0
2025-08-27 07:30:00+02:00,41600.0,42163.0
2025-08-27 07:45:00+02:00,42450.0,42798.0
2025-08-27 08:00:00+02:00,43300.0,43500.0
2025-08-27 08:15:00+02:00,44100.0,44244.0
2025-08-27 08:30:00+02:00,44900.0,44909.0
2025-08-27 08:45:00+02:00,45550.0,45581.0
2025-08-27 09:00:00+02:00,46200.0,46329.0
2025-08-27 09:15:00+02:00,46750.0,46788.0
2025-08-27 09:30:00+02:00,47300.0,47455.0
2025-08-27 09:45:00+02:00,47450.0,47488.0
2025-08-27 10:00:00+02:00,47600.0,47780.0
2025-08-27 10:15:00+02:00,48050.0,48050.0
2025-08-27 10:30:00+02:00,48500.0,48049.0
2025-08-27 10:45:00+02:00,48550.0,48346.0
2025-08-27 11:00:00+02:00,48600.0,48649.0
2025-08-27 11:15:00+02:00,48800.0,48806.0
2025-08-27 11:30:00+02:00,49000.0,49099.0
2025-08-27 11:45:00+02:00,49650.0,49662.0
2025-08-27 12:00:00+02:00,50300.0,49832.0
2025-08-27 12:15:00+02:00,49950.0,49699.0
2025-08-27 12:30:00+02:00,49600.0,50251.0
2025-08-27 12:45:00+02:00,50300.0,49524.0
2025-08-27 13:00:00+02:00,51000.0,49415.0
2025-08-27 13:15:00+02:00,50000.0,48892.0
2025-08-27 13:30:00+02:00,49000.0,48753.0
2025-08-27 13:45:00+02:00,49050.0,48925.0
2025-08-27 14:00:00+02:00,49100.0,49162.0
2025-08-27 14:15:00+02:00,49150.0,48831.0
2025-08-27 14:30:00+02:00,49200.0,48529.0
2025-08-27 14:45:00+02:00,48750.0,48233.0
2025-08-27 15:00:00+02:00,48300.0,48252.0
2025-08-27 15:15:00+02:00,48050.0,47866.0
2025-08-27 15:30:00+02:00,47800.0,47467.0
2025-08-27 15:45:00+02:00,47550.0,47202.0
2025-08-27 16:00:00+02:00,47300.0,47561.0
2025-08-27 16:15:00+02:00,47250.0,47538.0
2025-08-27 16:30:00+02:00,47200.0,47249.0
2025-08-27 16:45:00+02:00,46850.0,47137.0
2025-08-27 17:00:00+02:00,46500.0,47000.0
2025-08-27 17:15:00+02:00,46250.0,47072.0
2025-08-27 17:30:00+02:00,46000.0,47330.0
2025-08-27 17:45:00+02:00,46450.0,47258.0
2025-08-27 18:00:00+02:00,46900.0,47443.0
2025-08-27 18:15:00+02:00,47150.0,47585.0
2025-08-27 18:30:00+02:00,47400.0,48123.0
2025-08-27 18:45:00+02:00,47950.0,48262.0
2025-08-27 19:00:00+02:00,48500.0,48151.0
2025-08-27 19:15:00+02:00,48300.0,48130.0
2025-08-27 19:30:00+02:00,48100.0,47903.0
2025-08-27 19:45:00+02:00,47600.0,47400.0
2025-08-27 20:00:00+02:00,47100.0,46910.0
2025-08-27 20:15:00+02:00,46450.0,46105.0
2025-08-27 20:30:00+02:00,45800.0,45927.0
2025-08-27 20:45:00+02:00,45900.0,45666.0
2025-08-27 21:00:00+02:00,46000.0,45998.0
2025-08-27 21:15:00+02:00,45550.0,45452.0
2025-08-27 21:30:00+02:00,45100.0,45152.0
2025-08-27 21:45:00+02:00,44400.0,44334.0
2025-08-27 22:00:00+02:00,43700.0,44982.0
2025-08-27 22:15:00+02:00,44000.0,44421.0
2025-08-27 22:30:00+02:00,44300.0,45558.0
2025-08-27 22:45:00+02:00,45150.0,44922.0
2025-08-27 23:00:00+02:00,46000.0,44564.0
2025-08-27 23:15:00+02:00,45400.0,43816.0
2025-08-27 23:30:00+02:00,44800.0,44064.0
2025-08-27 23:45:00+02:00,43900.0,43011.0
2025-08-28 00:00:00+02:00,43000.0,42509.0
2025-08-28 00:15:00+02:00,41950.0,41362.0
2025-08-28 00:30:00+02:00,40900.0,40085.0
2025-08-28 00:45:00+02:00,40000.0,39166.0
2025-08-28 01:00:00+02:00,39100.0,39372.0
2025-08-28 01:15:00+02:00,39250.0,38870.0
2025-08-28 01:30:00+02:00,39400.0,38744.0
2025-08-28 01:45:00+02:00,39050.0,38165.0
2025-08-28 02:00:00+02:00,38700.0,38344.0
2025-08-28 02:15:00+02:00,38050.0,37674.0
2025-08-28 02:30:00+02:00,37400.0,37268.0
2025-08-28 02:45:00+02:00,36850.0,36692.0
2025-08-28 03:00:00+02:00,36300.0,36528.0
2025-08-28 03:15:00+02:00,35950.0,35945.0
2025-08-28 03:30:00+02:00,35600.0,35524.0
2025-08-28 03:45:00+02:00,35300.0,35165.0
2025-08-28 04:00:00+02:00,35000.0,35047.0
2025-08-28 04:15:00+02:00,34800.0,35071.0
2025-08-28 04:30:00+02:00,34600.0,35028.0
2025-08-28 04:45:00+02:00,34700.0,35090.0
2025-08-28 05:00:00+02:00,34800.0,35838.0
2025-08-28 05:15:00+02:00,35450.0,36230.0
2025-08-28 05:30:00+02:00,36100.0,36636.0
2025-08-28 05:45:00+02:00,36950.0,37143.0
2025-08-28 06:00:00+02:00,37800.0,38250.0
2025-08-28 06:15:00+02:00,38550.0,38894.0
2025-08-28 06:30:00+02:00,39300.0,39495.0
2025-08-28 06:45:00+02:00,39850.0,40049.0
2025-08-28 07:00:00+02:00,40400.0,40860.0
2025-08-28 07:15:00+02:00,41150.0,41755.0
2025-08-28 07:30:00+02:00,41900.0,42303.0
2025-08-28 07:45:00+02:00,42500.0,43140.0
2025-08-28 08:00:00+02:00,43100.0,43774.0
2025-08-28 08:15:00+02:00,44000.0,44562.0
2025-08-28 08:30:00+02:00,44900.0,45320.0
2025-08-28 08:45:00+02:00,45450.0,45846.0
2025-08-28 09:00:00+02:00,46000.0,46412.0
2025-08-28 09:15:00+02:00,46500.0,47069.0
2025-08-28 09:30:00+02:00,47000.0,47313.0
2025-08-28 09:45:00+02:00,47300.0,47441.0
2025-08-28 10:00:00+02:00,47600.0,47699.0
2025-08-28 10:15:00+02:00,47750.0,47858.0
2025-08-28 10:30:00+02:00,47900.0,47800.0
2025-08-28 10:45:00+02:00,48200.0,48189.0
2025-08-28 11:00:00+02:00,48500.0,48332.0
2025-08-28 11:15:00+02:00,48800.0,48624.0
2025-08-28 11:30:00+02:00,49100.0,48976.0
2025-08-28 11:45:00+02:00,49650.0,49843.0
2025-08-28 12:00:00+02:00,50200.0,50276.0
2025-08-28 12:15:00+02:00,49950.0,50398.0
2025-08-28 12:30:00+02:00,49700.0,50919.0
2025-08-28 12:45:00+02:00,50200.0,49647.0
2025-08-28 13:00:00+02:00,50700.0,49277.0
2025-08-28 13:15:00+02:00,49700.0,48866.0
2025-08-28 13:30:00+02:00,48700.0,48519.0
2025-08-28 13:45:00+02:00,48600.0,47854.0
2025-08-28 14:00:00+02:00,48500.0,48081.0
2025-08-28 14:15:00+02:00,48700.0,47979.0
2025-08-28 14:30:00+02:00,48900.0,47953.0
2025-08-28 14:45:00+02:00,48050.0,47001.0
2025-08-28 15:00:00+02:00,47200.0,46504.0
2025-08-28 15:15:00+02:00,47100.0,46219.0
2025-08-28 15:30:00+02:00,47000.0,46357.0
2025-08-28 15:45:00+02:00,46750.0,45667.0
2025-08-28 16:00:00+02:00,46500.0,45581.0
2025-08-28 16:15:00+02:00,46450.0,45413.0
2025-08-28 16:30:00+02:00,46400.0,45170.0
2025-08-28 16:45:00+02:00,46050.0,44862.0
2025-08-28 17:00:00+02:00,45700.0,44503.0
2025-08-28 17:15:00+02:00,45800.0,44589.0
2025-08-28 17:30:00+02:00,45900.0,44969.0
2025-08-28 17:45:00+02:00,46250.0,44960.0
2025-08-28 18:00:00+02:00,46600.0,45394.0
2025-08-28 18:15:00+02:00,46900.0,45473.0
2025-08-28 18:30:00+02:00,47200.0,46064.0
2025-08-28 18:45:00+02:00,47700.0,46329.0
2025-08-28 19:00:00+02:00,48200.0,46718.0
2025-08-28 19:15:00+02:00,48050.0,46687.0
2025-08-28 19:30:00+02:00,47900.0,46567.0
2025-08-28 19:45:00+02:00,47450.0,46378.0
