Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
14.08.2024 05:00 - 14.08.2024 06:00,38520,-
14.08.2024 06:00 - 14.08.2024 07:00,41166,-
14.08.2024 07:00 - 14.08.2024 08:00,43050,-
14.08.2024 08:00 - 14.08.2024 09:00,44409,-
14.08.2024 09:00 - 14.08.2024 10:00,45680,-
14.08.2024 10:00 - 14.08.2024 11:00,47406,-
14.08.2024 11:00 - 14.08.2024 12:00,46637,-
14.08.2024 12:00 - 14.08.2024 13:00,45764,-
14.08.2024 13:00 - 14.08.2024 14:00,44805,-
14.08.2024 14:00 - 14.08.2024 15:00,43748,-
14.08.2024 15:00 - 14.08.2024 16:00,43455,-
14.08.2024 16:00 - 14.08.2024 17:00,43818,-
14.08.2024 17:00 - 14.08.2024 18:00,43670,-
14.08.2024 18:00 - 14.08.2024 19:00,42397,-
14.08.2024 19:00 - 14.08.2024 20:00,42180,-
14.08.2024 20:00 - 14.08.2024 21:00,42913,-
14.08.2024 21:00 - 14.08.2024 22:00,41898,-
14.08.2024 22:00 - 14.08.2024 23:00,38824,-
14.08.2024 23:00 - 15.08.2024 00:00,36609,-
15.08.2024 00:00 - 15.08.2024 01:00,35083,-
15.08.2024 01:00 - 15.08.2024 02:00,33324,-
15.08.2024 02:00 - 15.08.2024 03:00,32423,-
15.08.2024 03:00 - 15.08.2024 04:00,32531,-
15.08.2024 04:00 - 15.08.2024 05:00,32881,-
15.08.2024 05:00 - 15.08.2024 06:00,33599,-
15.08.2024 06:00 - 15.08.2024 07:00,35492,-
15.08.2024 07:00 - 15.08.2024 08:00,37768,-
15.08.2024 08:00 - 15.08.2024 09:00,39116,-
15.08.2024 09:00 - 15.08.2024 10:00,40163,-
15.08.2024 10:00 - 15.08.2024 11:00,41945,-
15.08.2024 11:00 - 15.08.2024 12:00,40933,-
15.08.2024 12:00 - 15.08.2024 13:00,39550,-
15.08.2024 13:00 - 15.08.2024 14:00,38804,-
15.08.2024 14:00 - 15.08.2024 15:00,38103,-
15.08.2024 15:00 - 15.08.2024 16:00,38273,-
15.08.2024 16:00 - 15.08.2024 17:00,39231,-
15.08.2024 17:00 - 15.08.2024 18:00,40054,-
15.08.2024 18:00 - 15.08.2024 19:00,39763,-
15.08.2024 19:00 - 15.08.2024 20:00,40151,-
15.08.2024 20:00 - 15.08.2024 21:00,41281,-
15.08.2024 21:00 - 15.08.2024 22:00,40788,-
15.08.2024 22:00 - 15.08.2024 23:00,37804,-
15.08.2024 23:00 - 16.08.2024 00:00,35570,-
16.08.2024 00:00 - 16.08.2024 01:00,34132,-
16.08.2024 01:00 - 16.08.2024 02:00,32489,-
16.08.2024 02:00 - 16.08.2024 03:00,31859,-
16.08.2024 03:00 - 16.08.2024 04:00,32776,-
16.08.2024 04:00 - 16.08.2024 05:00,34200,-
16.08.2024 05:00 - 16.08.2024 06:00,35686,-
16.08.2024 06:00 - 16.08.2024 07:00,38172,-
16.08.2024 07:00 - 16.08.2024 08:00,40454,-
16.08.2024 08:00 - 16.08.2024 09:00,41708,-
16.08.2024 09:00 - 16.08.2024 10:00,42631,-
16.08.2024 10:00 - 16.08.2024 11:00,44423,-
16.08.2024 11:00 - 16.08.2024 12:00,44006,-
16.08.2024 12:00 - 16.08.2024 13:00,43146,-
16.08.2024 13:00 - 16.08.2024 14:00,42396,-
16.08.2024 14:00 - 16.08.2024 15:00,41412,-
16.08.2024 15:00 - 16.08.2024 16:00,41507,-
16.08.2024 16:00 - 16.08.2024 17:00,42473,-
16.08.2024 17:00 - 16.08.2024 18:00,42447,-
16.08.2024 18:00 - 16.08.2024 19:00,41391,-
16.08.2024 19:00 - 16.08.2024 20:00,41356,-
16.08.2024 20:00 - 16.08.2024 21:00,42160,-
16.08.2024 21:00 - 16.08.2024 22:00,41261,-
16.08.2024 22:00 - 16.08.2024 23:00,38314,-
16.08.2024 23:00 - 17.08.2024 00:00,36057,-
17.08.2024 00:00 - 17.08.2024 01:00,34647,-
17.08.2024 01:00 - 17.08.2024 02:00,32892,-
17.08.2024 02:00 - 17.08.2024 03:00,31960,-
17.08.2024 03:00 - 17.08.2024 04:00,32199,-
17.08.2024 04:00 - 17.08.2024 05:00,32862,-
17.08.2024 05:00 - 17.08.2024 06:00,33423,-
17.08.2024 06:00 - 17.08.2024 07:00,35671,-
17.08.2024 07:00 - 17.08.2024 08:00,38178,-
17.08.2024 08:00 - 17.08.2024 09:00,39765,-
17.08.2024 09:00 - 17.08.2024 10:00,40507,-
17.08.2024 10:00 - 17.08.2024 11:00,42383,-
17.08.2024 11:00 - 17.08.2024 12:00,41905,-
17.08.2024 12:00 - 17.08.2024 13:00,40847,-
17.08.2024 13:00 - 17.08.2024 14:00,40078,-
17.08.2024 14:00 - 17.08.2024 15:00,39281,-
17.08.2024 15:00 - 17.08.2024 16:00,39377,-
17.08.2024 16:00 - 17.08.2024 17:00,40023,-
17.08.2024 17:00 - 17.08.2024 18:00,40201,-
17.08.2024 18:00 - 17.08.2024 19:00,39426,-
17.08.2024 19:00 - 17.08.2024 20:00,39604,-
17.08.2024 20:00 - 17.08.2024 21:00,40412,-
17.08.2024 21:00 - 17.08.2024 22:00,39743,-
17.08.2024 22:00 - 17.08.2024 23:00,36997,-
17.08.2024 23:00 - 18.08.2024 00:00,34788,-
18.08.2024 00:00 - 18.08.2024 01:00,33330,-
18.08.2024 01:00 - 18.08.2024 02:00,31438,-
18.08.2024 02:00 - 18.08.2024 03:00,30306,-
18.08.2024 03:00 - 18.08.2024 04:00,30268,-
18.08.2024 04:00 - 18.08.2024 05:00,30389,-
18.08.2024 05:00 - 18.08.2024 06:00,30503,-
18.08.2024 06:00 - 18.08.2024 07:00,32331,-
18.08.2024 07:00 - 18.08.2024 08:00,34845,-
18.08.2024 08:00 - 18.08.2024 09:00,36632,-
18.08.2024 09:00 - 18.08.2024 10:00,38135,-
18.08.2024 10:00 - 18.08.2024 11:00,40331,-
18.08.2024 11:00 - 18.08.2024 12:00,38904,-
18.08.2024 12:00 - 18.08.2024 13:00,37530,-
18.08.2024 13:00 - 18.08.2024 14:00,36948,-
18.08.2024 14:00 - 18.08.2024 15:00,36355,-
18.08.2024 15:00 - 18.08.2024 16:00,36356,-
18.08.2024 16:00 - 18.08.2024 17:00,37294,-
18.08.2024 17:00 - 18.08.2024 18:00,38142,-
18.08.2024 18:00 - 18.08.2024 19:00,38071,-
18.08.2024 19:00 - 18.08.2024 20:00,38515,-
18.08.2024 20:00 - 18.08.2024 21:00,39204,-
18.08.2024 21:00 - 18.08.2024 22:00,38548,-
18.08.2024 22:00 - 18.08.2024 23:00,35557,-
18.08.2024 23:00 - 19.08.2024 00:00,33551,-
