Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-06-18 03:00:00+02:00,36300.0,36788.0
2025-06-18 03:15:00+02:00,36000.0,36381.0
2025-06-18 03:30:00+02:00,35700.0,36142.0
2025-06-18 03:45:00+02:00,35550.0,35752.0
2025-06-18 04:00:00+02:00,35400.0,35835.0
2025-06-18 04:15:00+02:00,35300.0,35743.0
2025-06-18 04:30:00+02:00,35200.0,35685.0
2025-06-18 04:45:00+02:00,35400.0,35708.0
2025-06-18 05:00:00+02:00,35600.0,36377.0
2025-06-18 05:15:00+02:00,36100.0,36685.0
2025-06-18 05:30:00+02:00,36600.0,36958.0
2025-06-18 05:45:00+02:00,37050.0,37220.0
2025-06-18 06:00:00+02:00,37500.0,38421.0
2025-06-18 06:15:00+02:00,38450.0,39093.0
2025-06-18 06:30:00+02:00,39400.0,40056.0
2025-06-18 06:45:00+02:00,40350.0,40770.0
2025-06-18 07:00:00+02:00,41300.0,41780.0
2025-06-18 07:15:00+02:00,42400.0,43004.0
2025-06-18 07:30:00+02:00,43500.0,43789.0
2025-06-18 07:45:00+02:00,44450.0,44466.0
2025-06-18 08:00:00+02:00,45400.0,45326.0
2025-06-18 08:15:00+02:00,46250.0,46233.0
2025-06-18 08:30:00+02:00,47100.0,46857.0
2025-06-18 08:45:00+02:00,47650.0,47251.0
2025-06-18 09:00:00+02:00,48200.0,48013.0
2025-06-18 09:15:00+02:00,48700.0,48392.0
2025-06-18 09:30:00+02:00,49200.0,48653.0
2025-06-18 09:45:00+02:00,49450.0,48986.0
2025-06-18 10:00:00+02:00,49700.0,49308.0
2025-06-18 10:15:00+02:00,49950.0,48924.0
2025-06-18 10:30:00+02:00,50200.0,49748.0
2025-06-18 10:45:00+02:00,50450.0,50272.0
2025-06-18 11:00:00+02:00,50700.0,50541.0
2025-06-18 11:15:00+02:00,50900.0,51017.0
2025-06-18 11:30:00+02:00,51100.0,51357.0
2025-06-18 11:45:00+02:00,51600.0,51700.0
2025-06-18 12:00:00+02:00,52100.0,52194.0
2025-06-18 12:15:00+02:00,51900.0,52230.0
2025-06-18 12:30:00+02:00,51700.0,52877.0
2025-06-18 12:45:00+02:00,52500.0,52649.0
2025-06-18 13:00:00+02:00,53300.0,52265.0
2025-06-18 13:15:00+02:00,52450.0,51988.0
2025-06-18 13:30:00+02:00,51600.0,51956.0
2025-06-18 13:45:00+02:00,51700.0,52032.0
2025-06-18 14:00:00+02:00,51800.0,52241.0
2025-06-18 14:15:00+02:00,51750.0,52097.0
2025-06-18 14:30:00+02:00,51700.0,51647.0
2025-06-18 14:45:00+02:00,51300.0,51484.0
2025-06-18 15:00:00+02:00,50900.0,51431.0
2025-06-18 15:15:00+02:00,50550.0,50823.0
2025-06-18 15:30:00+02:00,50200.0,50488.0
2025-06-18 15:45:00+02:00,50050.0,50335.0
2025-06-18 16:00:00+02:00,49900.0,50115.0
2025-06-18 16:15:00+02:00,49650.0,49967.0
2025-06-18 16:30:00+02:00,49400.0,49784.0
2025-06-18 16:45:00+02:00,49150.0,49634.0
2025-06-18 17:00:00+02:00,48900.0,49163.0
2025-06-18 17:15:00+02:00,48600.0,48977.0
2025-06-18 17:30:00+02:00,48300.0,49056.0
2025-06-18 17:45:00+02:00,48800.0,49188.0
2025-06-18 18:00:00+02:00,49300.0,49324.0
2025-06-18 18:15:00+02:00,49600.0,49591.0
2025-06-18 18:30:00+02:00,49900.0,49872.0
