Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-10-10 03:00:00+02:00,38200.0,38364.0
2025-10-10 03:15:00+02:00,37900.0,37966.0
2025-10-10 03:30:00+02:00,37600.0,37462.0
2025-10-10 03:45:00+02:00,37400.0,37154.0
2025-10-10 04:00:00+02:00,37200.0,37237.0
2025-10-10 04:15:00+02:00,37200.0,37023.0
2025-10-10 04:30:00+02:00,37200.0,36954.0
2025-10-10 04:45:00+02:00,37600.0,37187.0
2025-10-10 05:00:00+02:00,38000.0,38178.0
2025-10-10 05:15:00+02:00,38700.0,38629.0
2025-10-10 05:30:00+02:00,39400.0,39328.0
2025-10-10 05:45:00+02:00,40600.0,40154.0
2025-10-10 06:00:00+02:00,41800.0,41885.0
2025-10-10 06:15:00+02:00,43200.0,43087.0
2025-10-10 06:30:00+02:00,44600.0,44330.0
2025-10-10 06:45:00+02:00,46250.0,45765.0
2025-10-10 07:00:00+02:00,47900.0,47282.0
2025-10-10 07:15:00+02:00,49350.0,48596.0
2025-10-10 07:30:00+02:00,50800.0,49491.0
2025-10-10 07:45:00+02:00,51350.0,50170.0
2025-10-10 08:00:00+02:00,51900.0,50391.0
2025-10-10 08:15:00+02:00,51950.0,50480.0
2025-10-10 08:30:00+02:00,52000.0,50729.0
2025-10-10 08:45:00+02:00,52100.0,50680.0
2025-10-10 09:00:00+02:00,52200.0,50920.0
2025-10-10 09:15:00+02:00,52200.0,50951.0
2025-10-10 09:30:00+02:00,52200.0,51038.0
2025-10-10 09:45:00+02:00,51950.0,51088.0
2025-10-10 10:00:00+02:00,51700.0,51230.0
2025-10-10 10:15:00+02:00,51700.0,51110.0
2025-10-10 10:30:00+02:00,51700.0,51149.0
2025-10-10 10:45:00+02:00,51500.0,50909.0
2025-10-10 11:00:00+02:00,51300.0,51052.0
2025-10-10 11:15:00+02:00,51050.0,51037.0
2025-10-10 11:30:00+02:00,50800.0,51046.0
2025-10-10 11:45:00+02:00,51000.0,51468.0
2025-10-10 12:00:00+02:00,51200.0,51758.0
2025-10-10 12:15:00+02:00,50800.0,51538.0
2025-10-10 12:30:00+02:00,50400.0,52221.0
2025-10-10 12:45:00+02:00,51100.0,51785.0
2025-10-10 13:00:00+02:00,51800.0,51320.0
2025-10-10 13:15:00+02:00,50600.0,50615.0
2025-10-10 13:30:00+02:00,49400.0,50574.0
2025-10-10 13:45:00+02:00,49150.0,50105.0
2025-10-10 14:00:00+02:00,48900.0,50427.0
2025-10-10 14:15:00+02:00,48650.0,49907.0
2025-10-10 14:30:00+02:00,48400.0,49552.0
2025-10-10 14:45:00+02:00,47850.0,48977.0
2025-10-10 15:00:00+02:00,47300.0,48772.0
2025-10-10 15:15:00+02:00,46950.0,48115.0
2025-10-10 15:30:00+02:00,46600.0,47744.0
2025-10-10 15:45:00+02:00,46350.0,47250.0
2025-10-10 16:00:00+02:00,46100.0,46783.0
2025-10-10 16:15:00+02:00,45600.0,46388.0
2025-10-10 16:30:00+02:00,45100.0,46161.0
2025-10-10 16:45:00+02:00,45150.0,46217.0
2025-10-10 17:00:00+02:00,45200.0,46240.0
