Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-02-17 02:00:00+01:00,59044.0,58344.0
2025-02-17 02:15:00+01:00,58579.0,57800.0
2025-02-17 02:30:00+01:00,58114.0,57425.0
2025-02-17 02:45:00+01:00,57562.0,56775.0
2025-02-17 03:00:00+01:00,57010.0,56713.0
2025-02-17 03:15:00+01:00,56694.0,56233.0
2025-02-17 03:30:00+01:00,56378.0,56030.0
2025-02-17 03:45:00+01:00,55982.0,55681.0
2025-02-17 04:00:00+01:00,55586.0,55969.0
2025-02-17 04:15:00+01:00,55734.0,55904.0
2025-02-17 04:30:00+01:00,55881.0,55942.0
2025-02-17 04:45:00+01:00,56277.0,56275.0
2025-02-17 05:00:00+01:00,56672.0,57897.0
2025-02-17 05:15:00+01:00,57767.0,58575.0
2025-02-17 05:30:00+01:00,58861.0,59363.0
2025-02-17 05:45:00+01:00,60017.0,60154.0
2025-02-17 06:00:00+01:00,61173.0,62092.0
2025-02-17 06:15:00+01:00,62747.0,63664.0
2025-02-17 06:30:00+01:00,64321.0,64975.0
2025-02-17 06:45:00+01:00,65806.0,66209.0
2025-02-17 07:00:00+01:00,67291.0,67700.0
2025-02-17 07:15:00+01:00,68730.0,69001.0
2025-02-17 07:30:00+01:00,70169.0,69867.0
2025-02-17 07:45:00+01:00,70897.0,70625.0
2025-02-17 08:00:00+01:00,71624.0,71181.0
2025-02-17 08:15:00+01:00,72294.0,72064.0
2025-02-17 08:30:00+01:00,72963.0,72707.0
2025-02-17 08:45:00+01:00,73213.0,72934.0
2025-02-17 09:00:00+01:00,73462.0,72947.0
2025-02-17 09:15:00+01:00,73607.0,73131.0
2025-02-17 09:30:00+01:00,73751.0,73108.0
2025-02-17 09:45:00+01:00,73531.0,72893.0
2025-02-17 10:00:00+01:00,73310.0,72404.0
2025-02-17 10:15:00+01:00,72857.0,72036.0
2025-02-17 10:30:00+01:00,72404.0,71487.0
2025-02-17 10:45:00+01:00,72076.0,71089.0
2025-02-17 11:00:00+01:00,71747.0,70754.0
2025-02-17 11:15:00+01:00,71449.0,70429.0
2025-02-17 11:30:00+01:00,71151.0,70311.0
2025-02-17 11:45:00+01:00,71205.0,70099.0
2025-02-17 12:00:00+01:00,71258.0,69820.0
2025-02-17 12:15:00+01:00,70663.0,69221.0
2025-02-17 12:30:00+01:00,70067.0,69447.0
2025-02-17 12:45:00+01:00,70412.0,68617.0
2025-02-17 13:00:00+01:00,70756.0,68003.0
2025-02-17 13:15:00+01:00,69344.0,67189.0
2025-02-17 13:30:00+01:00,67931.0,66428.0
2025-02-17 13:45:00+01:00,67468.0,65711.0
2025-02-17 14:00:00+01:00,67005.0,65348.0
2025-02-17 14:15:00+01:00,66496.0,64389.0
2025-02-17 14:30:00+01:00,65986.0,63471.0
2025-02-17 14:45:00+01:00,65232.0,62958.0
2025-02-17 15:00:00+01:00,64477.0,62682.0
2025-02-17 15:15:00+01:00,63996.0,61995.0
2025-02-17 15:30:00+01:00,63515.0,61413.0
2025-02-17 15:45:00+01:00,63169.0,60943.0
2025-02-17 16:00:00+01:00,62822.0,60608.0
2025-02-17 16:15:00+01:00,62354.0,60341.0
2025-02-17 16:30:00+01:00,61886.0,59893.0
2025-02-17 16:45:00+01:00,62050.0,59872.0
2025-02-17 17:00:00+01:00,62213.0,60108.0
2025-02-17 17:15:00+01:00,62691.0,60558.0
2025-02-17 17:30:00+01:00,63168.0,61461.0
2025-02-17 17:45:00+01:00,64276.0,62553.0
2025-02-17 18:00:00+01:00,65384.0,64074.0
2025-02-17 18:15:00+01:00,67143.0,65989.0
2025-02-17 18:30:00+01:00,68901.0,68167.0
2025-02-17 18:45:00+01:00,70347.0,69969.0
2025-02-17 19:00:00+01:00,71792.0,70642.0
2025-02-17 19:15:00+01:00,71672.0,70824.0
2025-02-17 19:30:00+01:00,71551.0,70273.0
2025-02-17 19:45:00+01:00,70559.0,69492.0
2025-02-17 20:00:00+01:00,69566.0,68744.0
2025-02-17 20:15:00+01:00,68470.0,67654.0
2025-02-17 20:30:00+01:00,67374.0,66510.0
2025-02-17 20:45:00+01:00,66487.0,65560.0
2025-02-17 21:00:00+01:00,65600.0,64888.0
2025-02-17 21:15:00+01:00,64978.0,64174.0
2025-02-17 21:30:00+01:00,64355.0,63507.0
2025-02-17 21:45:00+01:00,63978.0,62794.0
2025-02-17 22:00:00+01:00,63600.0,63542.0
2025-02-17 22:15:00+01:00,64285.0,63439.0
2025-02-17 22:30:00+01:00,64970.0,64782.0
2025-02-17 22:45:00+01:00,65573.0,64530.0
2025-02-17 23:00:00+01:00,66175.0,64453.0
2025-02-17 23:15:00+01:00,65603.0,63769.0
2025-02-17 23:30:00+01:00,65031.0,64160.0
2025-02-17 23:45:00+01:00,64512.0,63425.0
2025-02-18 00:00:00+01:00,64000.0,63431.0
2025-02-18 00:15:00+01:00,63150.0,62816.0
2025-02-18 00:30:00+01:00,62300.0,61560.0
2025-02-18 00:45:00+01:00,61350.0,60715.0
2025-02-18 01:00:00+01:00,60400.0,60878.0
2025-02-18 01:15:00+01:00,60650.0,60366.0
2025-02-18 01:30:00+01:00,60900.0,60554.0
2025-02-18 01:45:00+01:00,60850.0,60067.0
2025-02-18 02:00:00+01:00,60800.0,60489.0
2025-02-18 02:15:00+01:00,60300.0,59889.0
2025-02-18 02:30:00+01:00,59800.0,59340.0
2025-02-18 02:45:00+01:00,59300.0,58581.0
2025-02-18 03:00:00+01:00,58800.0,58599.0
2025-02-18 03:15:00+01:00,58500.0,58234.0
2025-02-18 03:30:00+01:00,58200.0,57873.0
2025-02-18 03:45:00+01:00,57950.0,57554.0
2025-02-18 04:00:00+01:00,57700.0,57944.0
2025-02-18 04:15:00+01:00,57750.0,57888.0
2025-02-18 04:30:00+01:00,57800.0,57946.0
2025-02-18 04:45:00+01:00,58250.0,58137.0
2025-02-18 05:00:00+01:00,58700.0,59476.0
2025-02-18 05:15:00+01:00,59600.0,60031.0
2025-02-18 05:30:00+01:00,60500.0,60973.0
2025-02-18 05:45:00+01:00,61700.0,61703.0
2025-02-18 06:00:00+01:00,62900.0,63805.0
2025-02-18 06:15:00+01:00,64800.0,65131.0
2025-02-18 06:30:00+01:00,66700.0,66150.0
2025-02-18 06:45:00+01:00,68200.0,67358.0
2025-02-18 07:00:00+01:00,69700.0,68850.0
2025-02-18 07:15:00+01:00,70800.0,70148.0
2025-02-18 07:30:00+01:00,71900.0,70803.0
2025-02-18 07:45:00+01:00,72600.0,71467.0
2025-02-18 08:00:00+01:00,73300.0,71942.0
2025-02-18 08:15:00+01:00,73550.0,72617.0
2025-02-18 08:30:00+01:00,73800.0,73288.0
2025-02-18 08:45:00+01:00,74000.0,73287.0
2025-02-18 09:00:00+01:00,74200.0,73025.0
2025-02-18 09:15:00+01:00,74250.0,72769.0
2025-02-18 09:30:00+01:00,74300.0,72608.0
2025-02-18 09:45:00+01:00,73900.0,72294.0
2025-02-18 10:00:00+01:00,73500.0,71712.0
2025-02-18 10:15:00+01:00,73100.0,71318.0
2025-02-18 10:30:00+01:00,72700.0,70787.0
2025-02-18 10:45:00+01:00,72300.0,70069.0
2025-02-18 11:00:00+01:00,71900.0,69637.0
2025-02-18 11:15:00+01:00,71450.0,68870.0
2025-02-18 11:30:00+01:00,71000.0,68613.0
2025-02-18 11:45:00+01:00,71050.0,68231.0
2025-02-18 12:00:00+01:00,71100.0,68205.0
2025-02-18 12:15:00+01:00,70550.0,67904.0
2025-02-18 12:30:00+01:00,70000.0,68149.0
2025-02-18 12:45:00+01:00,70150.0,67180.0
2025-02-18 13:00:00+01:00,70300.0,66736.0
2025-02-18 13:15:00+01:00,69050.0,65678.0
2025-02-18 13:30:00+01:00,67800.0,64990.0
2025-02-18 13:45:00+01:00,67350.0,64236.0
2025-02-18 14:00:00+01:00,66900.0,63717.0
2025-02-18 14:15:00+01:00,66350.0,62834.0
2025-02-18 14:30:00+01:00,65800.0,62367.0
2025-02-18 14:45:00+01:00,65200.0,61760.0
2025-02-18 15:00:00+01:00,64600.0,61304.0
2025-02-18 15:15:00+01:00,64000.0,60355.0
2025-02-18 15:30:00+01:00,63400.0,60077.0
2025-02-18 15:45:00+01:00,63000.0,59628.0
2025-02-18 16:00:00+01:00,62600.0,59624.0
2025-02-18 16:15:00+01:00,62300.0,59612.0
2025-02-18 16:30:00+01:00,62000.0,59500.0
2025-02-18 16:45:00+01:00,62000.0,59507.0
2025-02-18 17:00:00+01:00,62000.0,59634.0
2025-02-18 17:15:00+01:00,62450.0,60110.0
2025-02-18 17:30:00+01:00,62900.0,61002.0
2025-02-18 17:45:00+01:00,63650.0,62034.0
2025-02-18 18:00:00+01:00,64400.0,63474.0
2025-02-18 18:15:00+01:00,65800.0,65367.0
2025-02-18 18:30:00+01:00,67200.0,67336.0
2025-02-18 18:45:00+01:00,69150.0,68886.0
2025-02-18 19:00:00+01:00,71100.0,69587.0
2025-02-18 19:15:00+01:00,71000.0,69546.0
2025-02-18 19:30:00+01:00,70900.0,69139.0
2025-02-18 19:45:00+01:00,69750.0,68495.0
2025-02-18 20:00:00+01:00,68600.0,67837.0
2025-02-18 20:15:00+01:00,67550.0,66836.0
2025-02-18 20:30:00+01:00,66500.0,66017.0
2025-02-18 20:45:00+01:00,65500.0,65081.0
2025-02-18 21:00:00+01:00,64500.0,64338.0
2025-02-18 21:15:00+01:00,64000.0,63398.0
2025-02-18 21:30:00+01:00,63500.0,62976.0
2025-02-18 21:45:00+01:00,62700.0,62265.0
2025-02-18 22:00:00+01:00,61900.0,63140.0
2025-02-18 22:15:00+01:00,62550.0,62783.0
2025-02-18 22:30:00+01:00,63200.0,64255.0
2025-02-18 22:45:00+01:00,64000.0,63834.0
2025-02-18 23:00:00+01:00,64800.0,63614.0
2025-02-18 23:15:00+01:00,64700.0,62797.0
2025-02-18 23:30:00+01:00,64600.0,63259.0
2025-02-18 23:45:00+01:00,63850.0,62611.0
2025-02-19 00:00:00+01:00,62398.0,62597.0
2025-02-19 00:15:00+01:00,61631.0,61734.0
2025-02-19 00:30:00+01:00,60864.0,60442.0
2025-02-19 00:45:00+01:00,59822.0,59407.0
2025-02-19 01:00:00+01:00,58780.0,
