Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
20.09.2024 23:00 - 21.09.2024 00:00,37427,-
21.09.2024 00:00 - 21.09.2024 01:00,35863,-
21.09.2024 01:00 - 21.09.2024 02:00,33867,-
21.09.2024 02:00 - 21.09.2024 03:00,32700,-
21.09.2024 03:00 - 21.09.2024 04:00,32885,-
21.09.2024 04:00 - 21.09.2024 05:00,34191,-
21.09.2024 05:00 - 21.09.2024 06:00,35293,-
21.09.2024 06:00 - 21.09.2024 07:00,37110,-
21.09.2024 07:00 - 21.09.2024 08:00,39339,-
21.09.2024 08:00 - 21.09.2024 09:00,40510,-
21.09.2024 09:00 - 21.09.2024 10:00,41851,-
21.09.2024 10:00 - 21.09.2024 11:00,44429,-
21.09.2024 11:00 - 21.09.2024 12:00,43557,-
21.09.2024 12:00 - 21.09.2024 13:00,41490,-
21.09.2024 13:00 - 21.09.2024 14:00,39526,-
21.09.2024 14:00 - 21.09.2024 15:00,38592,-
21.09.2024 15:00 - 21.09.2024 16:00,38992,-
21.09.2024 16:00 - 21.09.2024 17:00,40373,-
21.09.2024 17:00 - 21.09.2024 18:00,41727,-
21.09.2024 18:00 - 21.09.2024 19:00,41651,-
21.09.2024 19:00 - 21.09.2024 20:00,39684,-
21.09.2024 20:00 - 21.09.2024 21:00,40230,-
21.09.2024 21:00 - 21.09.2024 22:00,40403,-
21.09.2024 22:00 - 21.09.2024 23:00,37797,-
21.09.2024 23:00 - 22.09.2024 00:00,35537,-
22.09.2024 00:00 - 22.09.2024 01:00,33890,-
22.09.2024 01:00 - 22.09.2024 02:00,31852,-
22.09.2024 02:00 - 22.09.2024 03:00,30795,-
22.09.2024 03:00 - 22.09.2024 04:00,30674,-
22.09.2024 04:00 - 22.09.2024 05:00,31492,-
22.09.2024 05:00 - 22.09.2024 06:00,32150,-
22.09.2024 06:00 - 22.09.2024 07:00,33734,-
22.09.2024 07:00 - 22.09.2024 08:00,36578,-
22.09.2024 08:00 - 22.09.2024 09:00,38967,-
22.09.2024 09:00 - 22.09.2024 10:00,41179,-
22.09.2024 10:00 - 22.09.2024 11:00,43727,-
22.09.2024 11:00 - 22.09.2024 12:00,41689,-
22.09.2024 12:00 - 22.09.2024 13:00,39476,-
22.09.2024 13:00 - 22.09.2024 14:00,38156,-
22.09.2024 14:00 - 22.09.2024 15:00,37524,-
22.09.2024 15:00 - 22.09.2024 16:00,37875,-
22.09.2024 16:00 - 22.09.2024 17:00,40047,-
22.09.2024 17:00 - 22.09.2024 18:00,42606,-
22.09.2024 18:00 - 22.09.2024 19:00,42240,-
22.09.2024 19:00 - 22.09.2024 20:00,40184,-
22.09.2024 20:00 - 22.09.2024 21:00,40293,-
22.09.2024 21:00 - 22.09.2024 22:00,40077,-
22.09.2024 22:00 - 22.09.2024 23:00,37601,-
22.09.2024 23:00 - 23.09.2024 00:00,35404,-
