Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
23.09.2024 00:00 - 23.09.2024 01:00,34239,-
23.09.2024 01:00 - 23.09.2024 02:00,32501,-
23.09.2024 02:00 - 23.09.2024 03:00,31970,-
23.09.2024 03:00 - 23.09.2024 04:00,33942,-
23.09.2024 04:00 - 23.09.2024 05:00,38633,-
23.09.2024 05:00 - 23.09.2024 06:00,43174,-
23.09.2024 06:00 - 23.09.2024 07:00,45237,-
23.09.2024 07:00 - 23.09.2024 08:00,46298,-
23.09.2024 08:00 - 23.09.2024 09:00,46878,-
23.09.2024 09:00 - 23.09.2024 10:00,47806,-
23.09.2024 10:00 - 23.09.2024 11:00,48617,-
23.09.2024 11:00 - 23.09.2024 12:00,47391,-
23.09.2024 12:00 - 23.09.2024 13:00,46316,-
23.09.2024 13:00 - 23.09.2024 14:00,45006,-
23.09.2024 14:00 - 23.09.2024 15:00,44055,-
23.09.2024 15:00 - 23.09.2024 16:00,44093,-
23.09.2024 16:00 - 23.09.2024 17:00,45990,-
23.09.2024 17:00 - 23.09.2024 18:00,47860,-
23.09.2024 18:00 - 23.09.2024 19:00,46477,-
23.09.2024 19:00 - 23.09.2024 20:00,43429,-
23.09.2024 20:00 - 23.09.2024 21:00,43604,-
23.09.2024 21:00 - 23.09.2024 22:00,42953,-
23.09.2024 22:00 - 23.09.2024 23:00,40043,-
23.09.2024 23:00 - 24.09.2024 00:00,37538,-
24.09.2024 00:00 - 24.09.2024 01:00,36347,-
24.09.2024 01:00 - 24.09.2024 02:00,34653,-
24.09.2024 02:00 - 24.09.2024 03:00,33950,-
24.09.2024 03:00 - 24.09.2024 04:00,35738,-
24.09.2024 04:00 - 24.09.2024 05:00,40091,-
24.09.2024 05:00 - 24.09.2024 06:00,44525,-
24.09.2024 06:00 - 24.09.2024 07:00,46474,-
24.09.2024 07:00 - 24.09.2024 08:00,47587,-
24.09.2024 08:00 - 24.09.2024 09:00,47925,-
