Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-09-13 03:00:00+02:00,34300.0,33940.0
2025-09-13 03:15:00+02:00,33900.0,33469.0
2025-09-13 03:30:00+02:00,33500.0,33159.0
2025-09-13 03:45:00+02:00,33100.0,32711.0
2025-09-13 04:00:00+02:00,32700.0,32622.0
2025-09-13 04:15:00+02:00,32350.0,32403.0
2025-09-13 04:30:00+02:00,32000.0,32354.0
2025-09-13 04:45:00+02:00,32150.0,32296.0
2025-09-13 05:00:00+02:00,32300.0,32412.0
2025-09-13 05:15:00+02:00,32350.0,32266.0
2025-09-13 05:30:00+02:00,32400.0,32646.0
2025-09-13 05:45:00+02:00,32650.0,32871.0
2025-09-13 06:00:00+02:00,32900.0,33414.0
2025-09-13 06:15:00+02:00,33250.0,33601.0
2025-09-13 06:30:00+02:00,33600.0,33925.0
2025-09-13 06:45:00+02:00,34000.0,34269.0
2025-09-13 07:00:00+02:00,34400.0,34456.0
2025-09-13 07:15:00+02:00,34550.0,34534.0
2025-09-13 07:30:00+02:00,34700.0,34514.0
2025-09-13 07:45:00+02:00,34950.0,34816.0
2025-09-13 08:00:00+02:00,35200.0,35704.0
2025-09-13 08:15:00+02:00,35800.0,36497.0
2025-09-13 08:30:00+02:00,36400.0,37041.0
2025-09-13 08:45:00+02:00,36950.0,37688.0
2025-09-13 09:00:00+02:00,37500.0,38648.0
2025-09-13 09:15:00+02:00,38200.0,39234.0
2025-09-13 09:30:00+02:00,38900.0,39748.0
2025-09-13 09:45:00+02:00,39500.0,40237.0
2025-09-13 10:00:00+02:00,40100.0,40874.0
2025-09-13 10:15:00+02:00,40000.0,40776.0
2025-09-13 10:30:00+02:00,39900.0,40988.0
2025-09-13 10:45:00+02:00,40300.0,41183.0
2025-09-13 11:00:00+02:00,40700.0,41445.0
2025-09-13 11:15:00+02:00,40550.0,41754.0
2025-09-13 11:30:00+02:00,40400.0,42259.0
2025-09-13 11:45:00+02:00,41300.0,42557.0
2025-09-13 12:00:00+02:00,42200.0,43145.0
2025-09-13 12:15:00+02:00,42150.0,43816.0
2025-09-13 12:30:00+02:00,42100.0,44659.0
2025-09-13 12:45:00+02:00,42850.0,44230.0
2025-09-13 13:00:00+02:00,43600.0,43833.0
