Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-08-01 03:00:00+02:00,35819.0,35529.0
2025-08-01 03:15:00+02:00,35424.0,35100.0
2025-08-01 03:30:00+02:00,35028.0,34858.0
2025-08-01 03:45:00+02:00,34756.0,34453.0
2025-08-01 04:00:00+02:00,34484.0,34439.0
2025-08-01 04:15:00+02:00,34368.0,34268.0
2025-08-01 04:30:00+02:00,34252.0,34307.0
2025-08-01 04:45:00+02:00,34559.0,34242.0
2025-08-01 05:00:00+02:00,34866.0,34923.0
2025-08-01 05:15:00+02:00,35296.0,35296.0
2025-08-01 05:30:00+02:00,35726.0,35681.0
2025-08-01 05:45:00+02:00,36410.0,36001.0
2025-08-01 06:00:00+02:00,37094.0,36993.0
2025-08-01 06:15:00+02:00,37522.0,37343.0
2025-08-01 06:30:00+02:00,37950.0,37747.0
2025-08-01 06:45:00+02:00,38423.0,38192.0
2025-08-01 07:00:00+02:00,38896.0,39030.0
2025-08-01 07:15:00+02:00,39768.0,39878.0
2025-08-01 07:30:00+02:00,40640.0,40399.0
2025-08-01 07:45:00+02:00,41385.0,40957.0
2025-08-01 08:00:00+02:00,42130.0,41780.0
2025-08-01 08:15:00+02:00,42973.0,42700.0
2025-08-01 08:30:00+02:00,43815.0,43297.0
2025-08-01 08:45:00+02:00,44377.0,43918.0
2025-08-01 09:00:00+02:00,44939.0,44396.0
2025-08-01 09:15:00+02:00,45264.0,44743.0
2025-08-01 09:30:00+02:00,45589.0,45141.0
2025-08-01 09:45:00+02:00,45748.0,45354.0
2025-08-01 10:00:00+02:00,45906.0,45561.0
2025-08-01 10:15:00+02:00,45897.0,45574.0
2025-08-01 10:30:00+02:00,45887.0,45554.0
2025-08-01 10:45:00+02:00,46095.0,45529.0
2025-08-01 11:00:00+02:00,46303.0,45505.0
2025-08-01 11:15:00+02:00,46348.0,45452.0
2025-08-01 11:30:00+02:00,46392.0,45634.0
2025-08-01 11:45:00+02:00,46932.0,45669.0
2025-08-01 12:00:00+02:00,47471.0,45869.0
2025-08-01 12:15:00+02:00,47293.0,45828.0
2025-08-01 12:30:00+02:00,47115.0,46338.0
2025-08-01 12:45:00+02:00,47797.0,45808.0
2025-08-01 13:00:00+02:00,48479.0,45719.0
2025-08-01 13:15:00+02:00,47353.0,45104.0
2025-08-01 13:30:00+02:00,46227.0,44476.0
2025-08-01 13:45:00+02:00,45856.0,44822.0
2025-08-01 14:00:00+02:00,45485.0,44891.0
2025-08-01 14:15:00+02:00,45568.0,44502.0
2025-08-01 14:30:00+02:00,45650.0,44225.0
2025-08-01 14:45:00+02:00,45624.0,43808.0
2025-08-01 15:00:00+02:00,45597.0,43631.0
2025-08-01 15:15:00+02:00,45046.0,43335.0
2025-08-01 15:30:00+02:00,44494.0,42814.0
2025-08-01 15:45:00+02:00,44189.0,42192.0
2025-08-01 16:00:00+02:00,43884.0,41755.0
2025-08-01 16:15:00+02:00,43506.0,41742.0
2025-08-01 16:30:00+02:00,43128.0,41655.0
2025-08-01 16:45:00+02:00,42918.0,41854.0
2025-08-01 17:00:00+02:00,42707.0,41734.0
2025-08-01 17:15:00+02:00,42919.0,41862.0
2025-08-01 17:30:00+02:00,43131.0,41989.0
2025-08-01 17:45:00+02:00,43221.0,42316.0
2025-08-01 18:00:00+02:00,43310.0,42708.0
2025-08-01 18:15:00+02:00,43415.0,42910.0
2025-08-01 18:30:00+02:00,43520.0,43507.0
2025-08-01 18:45:00+02:00,44001.0,43719.0
2025-08-01 19:00:00+02:00,44481.0,43887.0
2025-08-01 19:15:00+02:00,44284.0,43725.0
2025-08-01 19:30:00+02:00,44086.0,43616.0
2025-08-01 19:45:00+02:00,43821.0,43323.0
2025-08-01 20:00:00+02:00,43556.0,42805.0
2025-08-01 20:15:00+02:00,42927.0,42050.0
2025-08-01 20:30:00+02:00,42298.0,41599.0
2025-08-01 20:45:00+02:00,41898.0,41218.0
2025-08-01 21:00:00+02:00,41498.0,41377.0
2025-08-01 21:15:00+02:00,41762.0,41513.0
2025-08-01 21:30:00+02:00,42026.0,41774.0
2025-08-01 21:45:00+02:00,41717.0,41484.0
2025-08-01 22:00:00+02:00,41407.0,42480.0
2025-08-01 22:15:00+02:00,42267.0,42249.0
2025-08-01 22:30:00+02:00,43126.0,43441.0
2025-08-01 22:45:00+02:00,43513.0,42934.0
2025-08-01 23:00:00+02:00,43900.0,42861.0
2025-08-01 23:15:00+02:00,43476.0,42009.0
2025-08-01 23:30:00+02:00,43051.0,42033.0
2025-08-01 23:45:00+02:00,42064.0,41085.0
2025-08-02 00:00:00+02:00,40500.0,40879.0
