Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
09.09.2024 00:00 - 09.09.2024 01:00,33494,-
09.09.2024 01:00 - 09.09.2024 02:00,31842,-
09.09.2024 02:00 - 09.09.2024 03:00,31470,-
09.09.2024 03:00 - 09.09.2024 04:00,33509,-
09.09.2024 04:00 - 09.09.2024 05:00,37670,-
09.09.2024 05:00 - 09.09.2024 06:00,41897,-
09.09.2024 06:00 - 09.09.2024 07:00,44792,-
09.09.2024 07:00 - 09.09.2024 08:00,46828,-
09.09.2024 08:00 - 09.09.2024 09:00,47684,-
09.09.2024 09:00 - 09.09.2024 10:00,48461,-
09.09.2024 10:00 - 09.09.2024 11:00,49342,-
09.09.2024 11:00 - 09.09.2024 12:00,47783,-
09.09.2024 12:00 - 09.09.2024 13:00,46779,-
09.09.2024 13:00 - 09.09.2024 14:00,45517,-
09.09.2024 14:00 - 09.09.2024 15:00,44468,-
09.09.2024 15:00 - 09.09.2024 16:00,44036,-
09.09.2024 16:00 - 09.09.2024 17:00,45453,-
09.09.2024 17:00 - 09.09.2024 18:00,46769,-
09.09.2024 18:00 - 09.09.2024 19:00,45435,-
09.09.2024 19:00 - 09.09.2024 20:00,43196,-
09.09.2024 20:00 - 09.09.2024 21:00,43169,-
09.09.2024 21:00 - 09.09.2024 22:00,42398,-
09.09.2024 22:00 - 09.09.2024 23:00,39054,-
09.09.2024 23:00 - 10.09.2024 00:00,36930,-
10.09.2024 00:00 - 10.09.2024 01:00,35839,-
10.09.2024 01:00 - 10.09.2024 02:00,34124,-
10.09.2024 02:00 - 10.09.2024 03:00,33534,-
10.09.2024 03:00 - 10.09.2024 04:00,35232,-
10.09.2024 04:00 - 10.09.2024 05:00,39394,-
10.09.2024 05:00 - 10.09.2024 06:00,43301,-
10.09.2024 06:00 - 10.09.2024 07:00,45466,-
10.09.2024 07:00 - 10.09.2024 08:00,46878,-
10.09.2024 08:00 - 10.09.2024 09:00,47237,-
10.09.2024 09:00 - 10.09.2024 10:00,47585,-
10.09.2024 10:00 - 10.09.2024 11:00,47662,-
10.09.2024 11:00 - 10.09.2024 12:00,46455,-
10.09.2024 12:00 - 10.09.2024 13:00,45662,-
10.09.2024 13:00 - 10.09.2024 14:00,44566,-
10.09.2024 14:00 - 10.09.2024 15:00,43575,-
10.09.2024 15:00 - 10.09.2024 16:00,43626,-
10.09.2024 16:00 - 10.09.2024 17:00,45124,-
10.09.2024 17:00 - 10.09.2024 18:00,46568,-
10.09.2024 18:00 - 10.09.2024 19:00,45645,-
10.09.2024 19:00 - 10.09.2024 20:00,43256,-
10.09.2024 20:00 - 10.09.2024 21:00,43030,-
10.09.2024 21:00 - 10.09.2024 22:00,42443,-
10.09.2024 22:00 - 10.09.2024 23:00,39348,-
10.09.2024 23:00 - 11.09.2024 00:00,37218,-
11.09.2024 00:00 - 11.09.2024 01:00,36117,-
11.09.2024 01:00 - 11.09.2024 02:00,34508,-
11.09.2024 02:00 - 11.09.2024 03:00,33907,-
11.09.2024 03:00 - 11.09.2024 04:00,35079,-
11.09.2024 04:00 - 11.09.2024 05:00,39068,-
11.09.2024 05:00 - 11.09.2024 06:00,42702,-
11.09.2024 06:00 - 11.09.2024 07:00,45476,-
11.09.2024 07:00 - 11.09.2024 08:00,47002,-
11.09.2024 08:00 - 11.09.2024 09:00,47801,-
11.09.2024 09:00 - 11.09.2024 10:00,48760,-
11.09.2024 10:00 - 11.09.2024 11:00,49255,-
11.09.2024 11:00 - 11.09.2024 12:00,48165,-
11.09.2024 12:00 - 11.09.2024 13:00,47286,-
11.09.2024 13:00 - 11.09.2024 14:00,45867,-
11.09.2024 14:00 - 11.09.2024 15:00,44631,-
11.09.2024 15:00 - 11.09.2024 16:00,44258,-
11.09.2024 16:00 - 11.09.2024 17:00,45977,-
11.09.2024 17:00 - 11.09.2024 18:00,47445,-
11.09.2024 18:00 - 11.09.2024 19:00,46666,-
11.09.2024 19:00 - 11.09.2024 20:00,44065,-
11.09.2024 20:00 - 11.09.2024 21:00,44211,-
11.09.2024 21:00 - 11.09.2024 22:00,43665,-
11.09.2024 22:00 - 11.09.2024 23:00,40730,-
11.09.2024 23:00 - 12.09.2024 00:00,38456,-
12.09.2024 00:00 - 12.09.2024 01:00,37369,-
12.09.2024 01:00 - 12.09.2024 02:00,35608,-
12.09.2024 02:00 - 12.09.2024 03:00,34969,-
12.09.2024 03:00 - 12.09.2024 04:00,36594,-
12.09.2024 04:00 - 12.09.2024 05:00,41016,-
12.09.2024 05:00 - 12.09.2024 06:00,45131,-
12.09.2024 06:00 - 12.09.2024 07:00,47065,-
12.09.2024 07:00 - 12.09.2024 08:00,48033,-
12.09.2024 08:00 - 12.09.2024 09:00,47666,-
12.09.2024 09:00 - 12.09.2024 10:00,47961,-
12.09.2024 10:00 - 12.09.2024 11:00,48897,-
12.09.2024 11:00 - 12.09.2024 12:00,47422,-
12.09.2024 12:00 - 12.09.2024 13:00,45704,-
12.09.2024 13:00 - 12.09.2024 14:00,44834,-
12.09.2024 14:00 - 12.09.2024 15:00,43947,-
12.09.2024 15:00 - 12.09.2024 16:00,44130,-
12.09.2024 16:00 - 12.09.2024 17:00,46082,-
12.09.2024 17:00 - 12.09.2024 18:00,47512,-
12.09.2024 18:00 - 12.09.2024 19:00,46831,-
12.09.2024 19:00 - 12.09.2024 20:00,44778,-
12.09.2024 20:00 - 12.09.2024 21:00,45022,-
12.09.2024 21:00 - 12.09.2024 22:00,44397,-
12.09.2024 22:00 - 12.09.2024 23:00,41335,-
12.09.2024 23:00 - 13.09.2024 00:00,39057,-
13.09.2024 00:00 - 13.09.2024 01:00,37837,-
13.09.2024 01:00 - 13.09.2024 02:00,35902,-
