Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-03-17 02:00:00+01:00,56100.0,56332.0
2025-03-17 02:15:00+01:00,55750.0,55755.0
2025-03-17 02:30:00+01:00,55400.0,55468.0
2025-03-17 02:45:00+01:00,55150.0,54664.0
2025-03-17 03:00:00+01:00,54900.0,54576.0
2025-03-17 03:15:00+01:00,54700.0,54211.0
2025-03-17 03:30:00+01:00,54500.0,53897.0
2025-03-17 03:45:00+01:00,54250.0,53594.0
2025-03-17 04:00:00+01:00,54000.0,53893.0
2025-03-17 04:15:00+01:00,54100.0,53853.0
2025-03-17 04:30:00+01:00,54200.0,54100.0
2025-03-17 04:45:00+01:00,54900.0,54516.0
2025-03-17 05:00:00+01:00,55600.0,56322.0
2025-03-17 05:15:00+01:00,56750.0,57156.0
2025-03-17 05:30:00+01:00,57900.0,57976.0
2025-03-17 05:45:00+01:00,59100.0,58821.0
2025-03-17 06:00:00+01:00,60300.0,60808.0
2025-03-17 06:15:00+01:00,61950.0,62403.0
2025-03-17 06:30:00+01:00,63600.0,63584.0
2025-03-17 06:45:00+01:00,65200.0,64720.0
2025-03-17 07:00:00+01:00,66800.0,66107.0
2025-03-17 07:15:00+01:00,68100.0,67441.0
2025-03-17 07:30:00+01:00,69400.0,68022.0
2025-03-17 07:45:00+01:00,69900.0,68514.0
2025-03-17 08:00:00+01:00,70400.0,68751.0
2025-03-17 08:15:00+01:00,70900.0,69333.0
2025-03-17 08:30:00+01:00,71400.0,69294.0
2025-03-17 08:45:00+01:00,71450.0,69293.0
2025-03-17 09:00:00+01:00,71500.0,69002.0
2025-03-17 09:15:00+01:00,71050.0,68767.0
2025-03-17 09:30:00+01:00,70600.0,68203.0
2025-03-17 09:45:00+01:00,69850.0,67651.0
2025-03-17 10:00:00+01:00,69100.0,67072.0
2025-03-17 10:15:00+01:00,68750.0,66405.0
2025-03-17 10:30:00+01:00,68400.0,65943.0
2025-03-17 10:45:00+01:00,67850.0,65385.0
2025-03-17 11:00:00+01:00,67300.0,65177.0
2025-03-17 11:15:00+01:00,66900.0,64753.0
2025-03-17 11:30:00+01:00,66500.0,64496.0
2025-03-17 11:45:00+01:00,66600.0,64542.0
2025-03-17 12:00:00+01:00,66700.0,64412.0
2025-03-17 12:15:00+01:00,65900.0,63927.0
2025-03-17 12:30:00+01:00,65100.0,64190.0
2025-03-17 12:45:00+01:00,65700.0,63477.0
2025-03-17 13:00:00+01:00,66300.0,63127.0
2025-03-17 13:15:00+01:00,64500.0,62146.0
2025-03-17 13:30:00+01:00,62700.0,61622.0
2025-03-17 13:45:00+01:00,62150.0,61211.0
2025-03-17 14:00:00+01:00,61600.0,60876.0
2025-03-17 14:15:00+01:00,61650.0,60007.0
2025-03-17 14:30:00+01:00,61700.0,59455.0
2025-03-17 14:45:00+01:00,60700.0,59063.0
2025-03-17 15:00:00+01:00,59700.0,58730.0
2025-03-17 15:15:00+01:00,59200.0,58209.0
2025-03-17 15:30:00+01:00,58700.0,57846.0
2025-03-17 15:45:00+01:00,58350.0,56937.0
2025-03-17 16:00:00+01:00,58000.0,56806.0
2025-03-17 16:15:00+01:00,57750.0,56258.0
2025-03-17 16:30:00+01:00,57500.0,55857.0
2025-03-17 16:45:00+01:00,57350.0,55172.0
2025-03-17 17:00:00+01:00,57200.0,55560.0
2025-03-17 17:15:00+01:00,57600.0,55783.0
2025-03-17 17:30:00+01:00,58000.0,56128.0
2025-03-17 17:45:00+01:00,58850.0,56904.0
2025-03-17 18:00:00+01:00,59700.0,58275.0
2025-03-17 18:15:00+01:00,61500.0,59938.0
2025-03-17 18:30:00+01:00,63300.0,62036.0
2025-03-17 18:45:00+01:00,64750.0,63868.0
2025-03-17 19:00:00+01:00,66200.0,64964.0
2025-03-17 19:15:00+01:00,66350.0,65442.0
2025-03-17 19:30:00+01:00,66500.0,65315.0
2025-03-17 19:45:00+01:00,65700.0,64786.0
2025-03-17 20:00:00+01:00,64900.0,64180.0
2025-03-17 20:15:00+01:00,63850.0,63052.0
2025-03-17 20:30:00+01:00,62800.0,62002.0
2025-03-17 20:45:00+01:00,61900.0,60953.0
2025-03-17 21:00:00+01:00,61000.0,60541.0
2025-03-17 21:15:00+01:00,60450.0,59874.0
2025-03-17 21:30:00+01:00,59900.0,59520.0
2025-03-17 21:45:00+01:00,59400.0,58689.0
2025-03-17 22:00:00+01:00,58900.0,59519.0
2025-03-17 22:15:00+01:00,59450.0,59318.0
2025-03-17 22:30:00+01:00,60000.0,60855.0
2025-03-17 22:45:00+01:00,60800.0,60611.0
2025-03-17 23:00:00+01:00,61600.0,60677.0
2025-03-17 23:15:00+01:00,61200.0,60003.0
2025-03-17 23:30:00+01:00,60800.0,60124.0
2025-03-17 23:45:00+01:00,60300.0,59498.0
2025-03-18 00:00:00+01:00,59800.0,59563.0
2025-03-18 00:15:00+01:00,58900.0,58879.0
2025-03-18 00:30:00+01:00,58000.0,57743.0
2025-03-18 00:45:00+01:00,57150.0,56778.0
2025-03-18 01:00:00+01:00,56300.0,56850.0
2025-03-18 01:15:00+01:00,56350.0,56482.0
2025-03-18 01:30:00+01:00,56400.0,56453.0
2025-03-18 01:45:00+01:00,56350.0,56049.0
2025-03-18 02:00:00+01:00,56300.0,56583.0
2025-03-18 02:15:00+01:00,56000.0,56076.0
2025-03-18 02:30:00+01:00,55700.0,55714.0
2025-03-18 02:45:00+01:00,55100.0,55065.0
2025-03-18 03:00:00+01:00,54500.0,54901.0
2025-03-18 03:15:00+01:00,54200.0,54486.0
2025-03-18 03:30:00+01:00,53900.0,54229.0
2025-03-18 03:45:00+01:00,53700.0,53925.0
2025-03-18 04:00:00+01:00,53500.0,54306.0
2025-03-18 04:15:00+01:00,53550.0,54266.0
2025-03-18 04:30:00+01:00,53600.0,54497.0
2025-03-18 04:45:00+01:00,54150.0,54791.0
2025-03-18 05:00:00+01:00,54700.0,56344.0
2025-03-18 05:15:00+01:00,55700.0,57170.0
2025-03-18 05:30:00+01:00,56700.0,58201.0
2025-03-18 05:45:00+01:00,57700.0,58949.0
2025-03-18 06:00:00+01:00,58700.0,61100.0
2025-03-18 06:15:00+01:00,60300.0,62538.0
2025-03-18 06:30:00+01:00,61900.0,63798.0
2025-03-18 06:45:00+01:00,63100.0,64964.0
2025-03-18 07:00:00+01:00,64300.0,66167.0
2025-03-18 07:15:00+01:00,65500.0,67492.0
2025-03-18 07:30:00+01:00,66700.0,67738.0
2025-03-18 07:45:00+01:00,66950.0,67808.0
2025-03-18 08:00:00+01:00,67200.0,67751.0
2025-03-18 08:15:00+01:00,67450.0,67852.0
2025-03-18 08:30:00+01:00,67700.0,67527.0
2025-03-18 08:45:00+01:00,67350.0,67449.0
2025-03-18 09:00:00+01:00,67000.0,66692.0
2025-03-18 09:15:00+01:00,66650.0,66073.0
2025-03-18 09:30:00+01:00,66300.0,65347.0
2025-03-18 09:45:00+01:00,65800.0,64897.0
2025-03-18 10:00:00+01:00,65300.0,64224.0
2025-03-18 10:15:00+01:00,64550.0,63615.0
2025-03-18 10:30:00+01:00,63800.0,62901.0
2025-03-18 10:45:00+01:00,63500.0,62529.0
2025-03-18 11:00:00+01:00,63200.0,62182.0
2025-03-18 11:15:00+01:00,62700.0,62142.0
2025-03-18 11:30:00+01:00,62200.0,61859.0
2025-03-18 11:45:00+01:00,62300.0,61751.0
2025-03-18 12:00:00+01:00,62400.0,61590.0
2025-03-18 12:15:00+01:00,61750.0,60979.0
2025-03-18 12:30:00+01:00,61100.0,61365.0
2025-03-18 12:45:00+01:00,61650.0,60556.0
2025-03-18 13:00:00+01:00,62200.0,59777.0
2025-03-18 13:15:00+01:00,61050.0,58663.0
2025-03-18 13:30:00+01:00,59900.0,58183.0
2025-03-18 13:45:00+01:00,59300.0,57335.0
2025-03-18 14:00:00+01:00,58700.0,57181.0
2025-03-18 14:15:00+01:00,58350.0,56326.0
2025-03-18 14:30:00+01:00,58000.0,55505.0
2025-03-18 14:45:00+01:00,57150.0,55195.0
2025-03-18 15:00:00+01:00,56300.0,54882.0
2025-03-18 15:15:00+01:00,55800.0,54058.0
2025-03-18 15:30:00+01:00,55300.0,53708.0
2025-03-18 15:45:00+01:00,54900.0,53423.0
2025-03-18 16:00:00+01:00,54500.0,53218.0
2025-03-18 16:15:00+01:00,54050.0,52906.0
2025-03-18 16:30:00+01:00,53600.0,52607.0
2025-03-18 16:45:00+01:00,53550.0,52432.0
2025-03-18 17:00:00+01:00,53500.0,52722.0
2025-03-18 17:15:00+01:00,53950.0,52770.0
2025-03-18 17:30:00+01:00,54400.0,53492.0
2025-03-18 17:45:00+01:00,55350.0,54054.0
