Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-08-18 03:00:00+02:00,32800.0,33237.0
2025-08-18 03:15:00+02:00,32450.0,32889.0
2025-08-18 03:30:00+02:00,32100.0,32608.0
2025-08-18 03:45:00+02:00,31900.0,32351.0
2025-08-18 04:00:00+02:00,31700.0,32419.0
2025-08-18 04:15:00+02:00,31600.0,32366.0
2025-08-18 04:30:00+02:00,31500.0,32462.0
2025-08-18 04:45:00+02:00,31800.0,32529.0
2025-08-18 05:00:00+02:00,32100.0,33132.0
2025-08-18 05:15:00+02:00,32450.0,33536.0
2025-08-18 05:30:00+02:00,32800.0,33876.0
2025-08-18 05:45:00+02:00,33400.0,34360.0
2025-08-18 06:00:00+02:00,34000.0,35463.0
2025-08-18 06:15:00+02:00,34500.0,35914.0
2025-08-18 06:30:00+02:00,35000.0,36167.0
2025-08-18 06:45:00+02:00,35250.0,36539.0
2025-08-18 07:00:00+02:00,35500.0,36982.0
2025-08-18 07:15:00+02:00,36150.0,37742.0
2025-08-18 07:30:00+02:00,36800.0,38279.0
2025-08-18 07:45:00+02:00,37500.0,39091.0
2025-08-18 08:00:00+02:00,38200.0,40002.0
2025-08-18 08:15:00+02:00,39100.0,40944.0
2025-08-18 08:30:00+02:00,40000.0,41779.0
2025-08-18 08:45:00+02:00,40750.0,42508.0
2025-08-18 09:00:00+02:00,41500.0,43288.0
2025-08-18 09:15:00+02:00,42000.0,44007.0
2025-08-18 09:30:00+02:00,42500.0,44489.0
2025-08-18 09:45:00+02:00,43000.0,44583.0
2025-08-18 10:00:00+02:00,43500.0,45228.0
2025-08-18 10:15:00+02:00,43850.0,45721.0
2025-08-18 10:30:00+02:00,44200.0,46083.0
2025-08-18 10:45:00+02:00,44600.0,46203.0
2025-08-18 11:00:00+02:00,45000.0,46659.0
2025-08-18 11:15:00+02:00,45250.0,46892.0
2025-08-18 11:30:00+02:00,45500.0,47290.0
2025-08-18 11:45:00+02:00,46300.0,47704.0
2025-08-18 12:00:00+02:00,47100.0,48275.0
2025-08-18 12:15:00+02:00,46900.0,48466.0
2025-08-18 12:30:00+02:00,46700.0,49356.0
2025-08-18 12:45:00+02:00,47400.0,48956.0
2025-08-18 13:00:00+02:00,48100.0,48820.0
2025-08-18 13:15:00+02:00,47250.0,48474.0
2025-08-18 13:30:00+02:00,46400.0,48329.0
2025-08-18 13:45:00+02:00,46550.0,48170.0
2025-08-18 14:00:00+02:00,46700.0,48697.0
2025-08-18 14:15:00+02:00,46700.0,48108.0
2025-08-18 14:30:00+02:00,46700.0,48198.0
2025-08-18 14:45:00+02:00,46300.0,47980.0
2025-08-18 15:00:00+02:00,45900.0,48321.0
2025-08-18 15:15:00+02:00,45700.0,47863.0
2025-08-18 15:30:00+02:00,45500.0,47468.0
2025-08-18 15:45:00+02:00,45300.0,46916.0
2025-08-18 16:00:00+02:00,45100.0,46999.0
2025-08-18 16:15:00+02:00,44750.0,46811.0
2025-08-18 16:30:00+02:00,44400.0,46879.0
2025-08-18 16:45:00+02:00,44300.0,46539.0
2025-08-18 17:00:00+02:00,44200.0,46578.0
2025-08-18 17:15:00+02:00,44500.0,46377.0
2025-08-18 17:30:00+02:00,44800.0,46871.0
2025-08-18 17:45:00+02:00,44950.0,47015.0
2025-08-18 18:00:00+02:00,45100.0,47108.0
2025-08-18 18:15:00+02:00,45400.0,47128.0
2025-08-18 18:30:00+02:00,45700.0,47259.0
2025-08-18 18:45:00+02:00,46150.0,47427.0
2025-08-18 19:00:00+02:00,46600.0,47388.0
2025-08-18 19:15:00+02:00,46500.0,47109.0
2025-08-18 19:30:00+02:00,46400.0,46826.0
2025-08-18 19:45:00+02:00,45900.0,46392.0
2025-08-18 20:00:00+02:00,45400.0,45983.0
2025-08-18 20:15:00+02:00,45000.0,45390.0
2025-08-18 20:30:00+02:00,44600.0,44947.0
2025-08-18 20:45:00+02:00,44350.0,44548.0
2025-08-18 21:00:00+02:00,44100.0,44861.0
2025-08-18 21:15:00+02:00,44150.0,44683.0
2025-08-18 21:30:00+02:00,44200.0,44439.0
2025-08-18 21:45:00+02:00,44000.0,43756.0
2025-08-18 22:00:00+02:00,43800.0,44477.0
2025-08-18 22:15:00+02:00,43950.0,44110.0
2025-08-18 22:30:00+02:00,44100.0,45097.0
2025-08-18 22:45:00+02:00,44300.0,44487.0
2025-08-18 23:00:00+02:00,44500.0,44087.0
2025-08-18 23:15:00+02:00,43750.0,43028.0
2025-08-18 23:30:00+02:00,43000.0,43179.0
2025-08-18 23:45:00+02:00,42000.0,42105.0
2025-08-19 00:00:00+02:00,42000.0,41670.0
2025-08-19 00:15:00+02:00,41000.0,40555.0
2025-08-19 00:30:00+02:00,40000.0,39146.0
2025-08-19 00:45:00+02:00,39100.0,38125.0
2025-08-19 01:00:00+02:00,38200.0,38200.0
2025-08-19 01:15:00+02:00,38200.0,37685.0
2025-08-19 01:30:00+02:00,38200.0,37631.0
2025-08-19 01:45:00+02:00,38050.0,37116.0
2025-08-19 02:00:00+02:00,37900.0,37280.0
2025-08-19 02:15:00+02:00,37250.0,36506.0
2025-08-19 02:30:00+02:00,36600.0,35891.0
2025-08-19 02:45:00+02:00,36100.0,35322.0
2025-08-19 03:00:00+02:00,35600.0,35294.0
2025-08-19 03:15:00+02:00,35350.0,34872.0
2025-08-19 03:30:00+02:00,35100.0,34569.0
2025-08-19 03:45:00+02:00,34900.0,34283.0
2025-08-19 04:00:00+02:00,34700.0,34289.0
2025-08-19 04:15:00+02:00,34600.0,34021.0
2025-08-19 04:30:00+02:00,34500.0,34005.0
