Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-03-28 02:00:00+01:00,48900.0,47936.0
2025-03-28 02:15:00+01:00,48300.0,47237.0
2025-03-28 02:30:00+01:00,47700.0,46724.0
2025-03-28 02:45:00+01:00,47300.0,46050.0
2025-03-28 03:00:00+01:00,46900.0,46074.0
2025-03-28 03:15:00+01:00,46550.0,45585.0
2025-03-28 03:30:00+01:00,46200.0,45221.0
2025-03-28 03:45:00+01:00,46000.0,44993.0
2025-03-28 04:00:00+01:00,45800.0,45301.0
2025-03-28 04:15:00+01:00,45750.0,45040.0
2025-03-28 04:30:00+01:00,45700.0,45269.0
2025-03-28 04:45:00+01:00,46050.0,45589.0
2025-03-28 05:00:00+01:00,46400.0,47098.0
2025-03-28 05:15:00+01:00,47150.0,47617.0
2025-03-28 05:30:00+01:00,47900.0,48486.0
2025-03-28 05:45:00+01:00,49000.0,49426.0
2025-03-28 06:00:00+01:00,50100.0,51231.0
2025-03-28 06:15:00+01:00,51500.0,52384.0
2025-03-28 06:30:00+01:00,52900.0,53247.0
2025-03-28 06:45:00+01:00,54000.0,54203.0
2025-03-28 07:00:00+01:00,55100.0,55343.0
2025-03-28 07:15:00+01:00,56100.0,56491.0
2025-03-28 07:30:00+01:00,57100.0,57052.0
2025-03-28 07:45:00+01:00,57750.0,57198.0
2025-03-28 08:00:00+01:00,58400.0,57490.0
2025-03-28 08:15:00+01:00,58600.0,57722.0
2025-03-28 08:30:00+01:00,58800.0,58009.0
2025-03-28 08:45:00+01:00,59100.0,58104.0
2025-03-28 09:00:00+01:00,59400.0,57813.0
2025-03-28 09:15:00+01:00,59000.0,57535.0
2025-03-28 09:30:00+01:00,58600.0,57411.0
2025-03-28 09:45:00+01:00,58350.0,57057.0
2025-03-28 10:00:00+01:00,58100.0,56556.0
2025-03-28 10:15:00+01:00,57650.0,56110.0
2025-03-28 10:30:00+01:00,57200.0,55968.0
2025-03-28 10:45:00+01:00,57000.0,55716.0
2025-03-28 11:00:00+01:00,56800.0,55677.0
2025-03-28 11:15:00+01:00,56600.0,55707.0
2025-03-28 11:30:00+01:00,56400.0,55822.0
2025-03-28 11:45:00+01:00,56700.0,56071.0
2025-03-28 12:00:00+01:00,57000.0,56144.0
2025-03-28 12:15:00+01:00,56650.0,55905.0
2025-03-28 12:30:00+01:00,56300.0,56654.0
2025-03-28 12:45:00+01:00,56950.0,55927.0
2025-03-28 13:00:00+01:00,57600.0,55431.0
2025-03-28 13:15:00+01:00,56300.0,54794.0
2025-03-28 13:30:00+01:00,55000.0,54211.0
2025-03-28 13:45:00+01:00,54600.0,53553.0
2025-03-28 14:00:00+01:00,54200.0,53281.0
2025-03-28 14:15:00+01:00,53900.0,52474.0
2025-03-28 14:30:00+01:00,53600.0,51886.0
2025-03-28 14:45:00+01:00,53150.0,51587.0
2025-03-28 15:00:00+01:00,52700.0,51048.0
2025-03-28 15:15:00+01:00,52300.0,50796.0
2025-03-28 15:30:00+01:00,51900.0,50756.0
2025-03-28 15:45:00+01:00,51750.0,50394.0
2025-03-28 16:00:00+01:00,51600.0,50141.0
2025-03-28 16:15:00+01:00,51100.0,50019.0
2025-03-28 16:30:00+01:00,50600.0,49773.0
2025-03-28 16:45:00+01:00,50600.0,49672.0
2025-03-28 17:00:00+01:00,50600.0,49734.0
2025-03-28 17:15:00+01:00,50750.0,49783.0
2025-03-28 17:30:00+01:00,50900.0,50252.0
2025-03-28 17:45:00+01:00,51550.0,50756.0
2025-03-28 18:00:00+01:00,52200.0,51586.0
2025-03-28 18:15:00+01:00,53200.0,52283.0
2025-03-28 18:30:00+01:00,54200.0,53408.0
2025-03-28 18:45:00+01:00,55600.0,54932.0
2025-03-28 19:00:00+01:00,57000.0,55846.0
2025-03-28 19:15:00+01:00,57100.0,56115.0
2025-03-28 19:30:00+01:00,57200.0,56200.0
2025-03-28 19:45:00+01:00,56650.0,56002.0
2025-03-28 20:00:00+01:00,56100.0,55307.0
2025-03-28 20:15:00+01:00,55300.0,54508.0
2025-03-28 20:30:00+01:00,54500.0,53759.0
2025-03-28 20:45:00+01:00,53850.0,52998.0
2025-03-28 21:00:00+01:00,53200.0,52471.0
2025-03-28 21:15:00+01:00,52750.0,51920.0
2025-03-28 21:30:00+01:00,52300.0,51605.0
2025-03-28 21:45:00+01:00,51750.0,51002.0
2025-03-28 22:00:00+01:00,51200.0,52071.0
2025-03-28 22:15:00+01:00,52000.0,51958.0
2025-03-28 22:30:00+01:00,52800.0,53259.0
2025-03-28 22:45:00+01:00,53650.0,53038.0
2025-03-28 23:00:00+01:00,54500.0,53188.0
2025-03-28 23:15:00+01:00,54200.0,52283.0
2025-03-28 23:30:00+01:00,53900.0,52776.0
2025-03-28 23:45:00+01:00,53300.0,51791.0
2025-03-29 00:00:00+01:00,51700.0,51951.0
2025-03-29 00:15:00+01:00,50750.0,50893.0
2025-03-29 00:30:00+01:00,49800.0,49485.0
2025-03-29 00:45:00+01:00,48950.0,48381.0
2025-03-29 01:00:00+01:00,48100.0,48407.0
2025-03-29 01:15:00+01:00,48050.0,47663.0
2025-03-29 01:30:00+01:00,48000.0,47692.0
2025-03-29 01:45:00+01:00,47950.0,47088.0
2025-03-29 02:00:00+01:00,47900.0,47483.0
2025-03-29 02:15:00+01:00,47150.0,46480.0
2025-03-29 02:30:00+01:00,46400.0,45928.0
2025-03-29 02:45:00+01:00,45850.0,45249.0
2025-03-29 03:00:00+01:00,45300.0,44877.0
2025-03-29 03:15:00+01:00,44900.0,44505.0
2025-03-29 03:30:00+01:00,44500.0,44083.0
2025-03-29 03:45:00+01:00,44150.0,43722.0
2025-03-29 04:00:00+01:00,43800.0,43649.0
2025-03-29 04:15:00+01:00,43450.0,43463.0
2025-03-29 04:30:00+01:00,43100.0,43461.0
2025-03-29 04:45:00+01:00,43400.0,43331.0
2025-03-29 05:00:00+01:00,43700.0,43892.0
2025-03-29 05:15:00+01:00,43850.0,44160.0
2025-03-29 05:30:00+01:00,44000.0,44328.0
