Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
03.09.2024 22:00 - 03.09.2024 23:00,39884,-
03.09.2024 23:00 - 04.09.2024 00:00,37810,-
04.09.2024 00:00 - 04.09.2024 01:00,36395,-
04.09.2024 01:00 - 04.09.2024 02:00,34871,-
04.09.2024 02:00 - 04.09.2024 03:00,34826,-
04.09.2024 03:00 - 04.09.2024 04:00,36303,-
04.09.2024 04:00 - 04.09.2024 05:00,39874,-
04.09.2024 05:00 - 04.09.2024 06:00,43114,-
04.09.2024 06:00 - 04.09.2024 07:00,45896,-
04.09.2024 07:00 - 04.09.2024 08:00,47695,-
04.09.2024 08:00 - 04.09.2024 09:00,48170,-
04.09.2024 09:00 - 04.09.2024 10:00,49144,-
04.09.2024 10:00 - 04.09.2024 11:00,50585,-
04.09.2024 11:00 - 04.09.2024 12:00,49637,-
04.09.2024 12:00 - 04.09.2024 13:00,48479,-
04.09.2024 13:00 - 04.09.2024 14:00,47203,-
04.09.2024 14:00 - 04.09.2024 15:00,46069,-
04.09.2024 15:00 - 04.09.2024 16:00,45767,-
04.09.2024 16:00 - 04.09.2024 17:00,46948,-
04.09.2024 17:00 - 04.09.2024 18:00,47622,-
04.09.2024 18:00 - 04.09.2024 19:00,45863,-
04.09.2024 19:00 - 04.09.2024 20:00,43881,-
04.09.2024 20:00 - 04.09.2024 21:00,43794,-
04.09.2024 21:00 - 04.09.2024 22:00,43000,-
04.09.2024 22:00 - 04.09.2024 23:00,40054,-
04.09.2024 23:00 - 05.09.2024 00:00,37976,-
05.09.2024 00:00 - 05.09.2024 01:00,36440,-
05.09.2024 01:00 - 05.09.2024 02:00,34645,-
05.09.2024 02:00 - 05.09.2024 03:00,34029,-
05.09.2024 03:00 - 05.09.2024 04:00,35547,-
05.09.2024 04:00 - 05.09.2024 05:00,39610,-
05.09.2024 05:00 - 05.09.2024 06:00,43178,-
05.09.2024 06:00 - 05.09.2024 07:00,45812,-
05.09.2024 07:00 - 05.09.2024 08:00,47729,-
05.09.2024 08:00 - 05.09.2024 09:00,48425,-
05.09.2024 09:00 - 05.09.2024 10:00,49144,-
05.09.2024 10:00 - 05.09.2024 11:00,49711,-
05.09.2024 11:00 - 05.09.2024 12:00,48117,-
05.09.2024 12:00 - 05.09.2024 13:00,47068,-
05.09.2024 13:00 - 05.09.2024 14:00,46284,-
05.09.2024 14:00 - 05.09.2024 15:00,45200,-
05.09.2024 15:00 - 05.09.2024 16:00,44697,-
05.09.2024 16:00 - 05.09.2024 17:00,45964,-
05.09.2024 17:00 - 05.09.2024 18:00,47055,-
05.09.2024 18:00 - 05.09.2024 19:00,45943,-
05.09.2024 19:00 - 05.09.2024 20:00,44176,-
05.09.2024 20:00 - 05.09.2024 21:00,44151,-
05.09.2024 21:00 - 05.09.2024 22:00,43456,-
05.09.2024 22:00 - 05.09.2024 23:00,40457,-
05.09.2024 23:00 - 06.09.2024 00:00,38003,-
06.09.2024 00:00 - 06.09.2024 01:00,36748,-
06.09.2024 01:00 - 06.09.2024 02:00,35039,-
06.09.2024 02:00 - 06.09.2024 03:00,34401,-
06.09.2024 03:00 - 06.09.2024 04:00,35794,-
06.09.2024 04:00 - 06.09.2024 05:00,39591,-
06.09.2024 05:00 - 06.09.2024 06:00,43444,-
06.09.2024 06:00 - 06.09.2024 07:00,46016,-
06.09.2024 07:00 - 06.09.2024 08:00,47679,-
06.09.2024 08:00 - 06.09.2024 09:00,48313,-
06.09.2024 09:00 - 06.09.2024 10:00,48687,-
06.09.2024 10:00 - 06.09.2024 11:00,49496,-
06.09.2024 11:00 - 06.09.2024 12:00,48309,-
06.09.2024 12:00 - 06.09.2024 13:00,47305,-
06.09.2024 13:00 - 06.09.2024 14:00,46101,-
06.09.2024 14:00 - 06.09.2024 15:00,44621,-
06.09.2024 15:00 - 06.09.2024 16:00,44445,-
06.09.2024 16:00 - 06.09.2024 17:00,45403,-
06.09.2024 17:00 - 06.09.2024 18:00,45649,-
06.09.2024 18:00 - 06.09.2024 19:00,44985,-
06.09.2024 19:00 - 06.09.2024 20:00,43454,-
06.09.2024 20:00 - 06.09.2024 21:00,43449,-
06.09.2024 21:00 - 06.09.2024 22:00,42952,-
06.09.2024 22:00 - 06.09.2024 23:00,39809,-
06.09.2024 23:00 - 07.09.2024 00:00,37253,-
07.09.2024 00:00 - 07.09.2024 01:00,35682,-
07.09.2024 01:00 - 07.09.2024 02:00,33741,-
07.09.2024 02:00 - 07.09.2024 03:00,32573,-
07.09.2024 03:00 - 07.09.2024 04:00,32769,-
07.09.2024 04:00 - 07.09.2024 05:00,33845,-
07.09.2024 05:00 - 07.09.2024 06:00,34607,-
07.09.2024 06:00 - 07.09.2024 07:00,36938,-
07.09.2024 07:00 - 07.09.2024 08:00,39771,-
07.09.2024 08:00 - 07.09.2024 09:00,41002,-
07.09.2024 09:00 - 07.09.2024 10:00,42447,-
07.09.2024 10:00 - 07.09.2024 11:00,44997,-
07.09.2024 11:00 - 07.09.2024 12:00,43816,-
07.09.2024 12:00 - 07.09.2024 13:00,42021,-
07.09.2024 13:00 - 07.09.2024 14:00,41069,-
07.09.2024 14:00 - 07.09.2024 15:00,40420,-
07.09.2024 15:00 - 07.09.2024 16:00,40553,-
07.09.2024 16:00 - 07.09.2024 17:00,41082,-
07.09.2024 17:00 - 07.09.2024 18:00,41762,-
07.09.2024 18:00 - 07.09.2024 19:00,41463,-
07.09.2024 19:00 - 07.09.2024 20:00,40312,-
07.09.2024 20:00 - 07.09.2024 21:00,40767,-
07.09.2024 21:00 - 07.09.2024 22:00,40362,-
07.09.2024 22:00 - 07.09.2024 23:00,37629,-
07.09.2024 23:00 - 08.09.2024 00:00,35222,-
08.09.2024 00:00 - 08.09.2024 01:00,33645,-
08.09.2024 01:00 - 08.09.2024 02:00,31755,-
08.09.2024 02:00 - 08.09.2024 03:00,30609,-
08.09.2024 03:00 - 08.09.2024 04:00,30632,-
08.09.2024 04:00 - 08.09.2024 05:00,31248,-
08.09.2024 05:00 - 08.09.2024 06:00,31534,-
08.09.2024 06:00 - 08.09.2024 07:00,33539,-
08.09.2024 07:00 - 08.09.2024 08:00,36180,-
08.09.2024 08:00 - 08.09.2024 09:00,38078,-
08.09.2024 09:00 - 08.09.2024 10:00,39965,-
08.09.2024 10:00 - 08.09.2024 11:00,42826,-
08.09.2024 11:00 - 08.09.2024 12:00,41175,-
08.09.2024 12:00 - 08.09.2024 13:00,39112,-
08.09.2024 13:00 - 08.09.2024 14:00,37831,-
08.09.2024 14:00 - 08.09.2024 15:00,37172,-
08.09.2024 15:00 - 08.09.2024 16:00,37626,-
08.09.2024 16:00 - 08.09.2024 17:00,39645,-
08.09.2024 17:00 - 08.09.2024 18:00,41327,-
08.09.2024 18:00 - 08.09.2024 19:00,41062,-
08.09.2024 19:00 - 08.09.2024 20:00,39699,-
08.09.2024 20:00 - 08.09.2024 21:00,39972,-
08.09.2024 21:00 - 08.09.2024 22:00,39520,-
08.09.2024 22:00 - 08.09.2024 23:00,36765,-
08.09.2024 23:00 - 09.09.2024 00:00,34660,-
