Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-02-24 02:00:00+01:00,48400.0,49054.0
2025-02-24 02:15:00+01:00,48100.0,48371.0
2025-02-24 02:30:00+01:00,47800.0,47906.0
2025-02-24 02:45:00+01:00,47400.0,47172.0
2025-02-24 03:00:00+01:00,47000.0,47052.0
2025-02-24 03:15:00+01:00,46450.0,46456.0
2025-02-24 03:30:00+01:00,45900.0,46206.0
2025-02-24 03:45:00+01:00,45700.0,45852.0
2025-02-24 04:00:00+01:00,45500.0,46069.0
2025-02-24 04:15:00+01:00,45500.0,46109.0
2025-02-24 04:30:00+01:00,45500.0,46244.0
2025-02-24 04:45:00+01:00,46050.0,46450.0
2025-02-24 05:00:00+01:00,46600.0,47712.0
2025-02-24 05:15:00+01:00,47600.0,48182.0
2025-02-24 05:30:00+01:00,48600.0,49037.0
2025-02-24 05:45:00+01:00,49450.0,49677.0
2025-02-24 06:00:00+01:00,50300.0,51702.0
2025-02-24 06:15:00+01:00,51800.0,53001.0
2025-02-24 06:30:00+01:00,53300.0,54188.0
2025-02-24 06:45:00+01:00,54800.0,55392.0
2025-02-24 07:00:00+01:00,56300.0,56417.0
2025-02-24 07:15:00+01:00,57250.0,57337.0
2025-02-24 07:30:00+01:00,58200.0,57828.0
2025-02-24 07:45:00+01:00,58650.0,58434.0
2025-02-24 08:00:00+01:00,59100.0,58898.0
2025-02-24 08:15:00+01:00,59800.0,59455.0
2025-02-24 08:30:00+01:00,60500.0,60095.0
2025-02-24 08:45:00+01:00,61050.0,60536.0
2025-02-24 09:00:00+01:00,61600.0,60481.0
2025-02-24 09:15:00+01:00,61750.0,60747.0
2025-02-24 09:30:00+01:00,61900.0,60938.0
2025-02-24 09:45:00+01:00,61750.0,60782.0
2025-02-24 10:00:00+01:00,61600.0,60733.0
2025-02-24 10:15:00+01:00,61500.0,60704.0
2025-02-24 10:30:00+01:00,61400.0,60362.0
2025-02-24 10:45:00+01:00,61250.0,60182.0
2025-02-24 11:00:00+01:00,61100.0,60185.0
2025-02-24 11:15:00+01:00,61150.0,60141.0
2025-02-24 11:30:00+01:00,61200.0,60206.0
2025-02-24 11:45:00+01:00,61650.0,60394.0
2025-02-24 12:00:00+01:00,62100.0,60573.0
2025-02-24 12:15:00+01:00,61750.0,60237.0
2025-02-24 12:30:00+01:00,61400.0,60849.0
2025-02-24 12:45:00+01:00,61850.0,60342.0
2025-02-24 13:00:00+01:00,62300.0,59681.0
2025-02-24 13:15:00+01:00,61050.0,58946.0
2025-02-24 13:30:00+01:00,59800.0,58390.0
2025-02-24 13:45:00+01:00,59400.0,57883.0
2025-02-24 14:00:00+01:00,59000.0,57735.0
2025-02-24 14:15:00+01:00,58550.0,56970.0
2025-02-24 14:30:00+01:00,58100.0,56410.0
2025-02-24 14:45:00+01:00,57650.0,56067.0
2025-02-24 15:00:00+01:00,57200.0,56002.0
2025-02-24 15:15:00+01:00,56650.0,55431.0
2025-02-24 15:30:00+01:00,56100.0,55104.0
2025-02-24 15:45:00+01:00,55700.0,52934.0
2025-02-24 16:00:00+01:00,55300.0,54067.0
2025-02-24 16:15:00+01:00,54750.0,53760.0
2025-02-24 16:30:00+01:00,54200.0,53449.0
2025-02-24 16:45:00+01:00,54250.0,53388.0
2025-02-24 17:00:00+01:00,54300.0,53331.0
2025-02-24 17:15:00+01:00,54800.0,53465.0
2025-02-24 17:30:00+01:00,55300.0,54051.0
2025-02-24 17:45:00+01:00,56050.0,54827.0
2025-02-24 18:00:00+01:00,56800.0,55834.0
2025-02-24 18:15:00+01:00,58400.0,57259.0
2025-02-24 18:30:00+01:00,60000.0,59129.0
2025-02-24 18:45:00+01:00,61700.0,60900.0
2025-02-24 19:00:00+01:00,63400.0,61816.0
2025-02-24 19:15:00+01:00,63000.0,61777.0
2025-02-24 19:30:00+01:00,62600.0,61315.0
2025-02-24 19:45:00+01:00,61750.0,60611.0
2025-02-24 20:00:00+01:00,60900.0,59961.0
2025-02-24 20:15:00+01:00,59800.0,58834.0
2025-02-24 20:30:00+01:00,58700.0,57633.0
2025-02-24 20:45:00+01:00,57750.0,56553.0
2025-02-24 21:00:00+01:00,56800.0,56000.0
2025-02-24 21:15:00+01:00,56150.0,55267.0
2025-02-24 21:30:00+01:00,55500.0,54551.0
2025-02-24 21:45:00+01:00,54900.0,53969.0
2025-02-24 22:00:00+01:00,54300.0,54810.0
2025-02-24 22:15:00+01:00,54750.0,54410.0
2025-02-24 22:30:00+01:00,55200.0,55800.0
2025-02-24 22:45:00+01:00,55850.0,55474.0
2025-02-24 23:00:00+01:00,56500.0,55425.0
2025-02-24 23:15:00+01:00,56050.0,54562.0
2025-02-24 23:30:00+01:00,55600.0,54971.0
2025-02-24 23:45:00+01:00,54900.0,54060.0
2025-02-25 00:00:00+01:00,54500.0,54161.0
2025-02-25 00:15:00+01:00,53850.0,53086.0
2025-02-25 00:30:00+01:00,53200.0,51667.0
2025-02-25 00:45:00+01:00,52250.0,50564.0
2025-02-25 01:00:00+01:00,51300.0,50734.0
2025-02-25 01:15:00+01:00,51600.0,50296.0
2025-02-25 01:30:00+01:00,51900.0,50144.0
2025-02-25 01:45:00+01:00,51450.0,49608.0
2025-02-25 02:00:00+01:00,51000.0,49995.0
2025-02-25 02:15:00+01:00,50450.0,49358.0
2025-02-25 02:30:00+01:00,49900.0,48692.0
2025-02-25 02:45:00+01:00,49350.0,48014.0
2025-02-25 03:00:00+01:00,48800.0,47685.0
2025-02-25 03:15:00+01:00,48350.0,47059.0
2025-02-25 03:30:00+01:00,47900.0,46599.0
2025-02-25 03:45:00+01:00,47550.0,46261.0
2025-02-25 04:00:00+01:00,47200.0,46334.0
2025-02-25 04:15:00+01:00,47200.0,46062.0
2025-02-25 04:30:00+01:00,47200.0,46210.0
2025-02-25 04:45:00+01:00,47650.0,46399.0
2025-02-25 05:00:00+01:00,48100.0,47649.0
2025-02-25 05:15:00+01:00,48900.0,48058.0
2025-02-25 05:30:00+01:00,49700.0,48847.0
2025-02-25 05:45:00+01:00,50500.0,49601.0
2025-02-25 06:00:00+01:00,51300.0,51788.0
2025-02-25 06:15:00+01:00,52950.0,53019.0
2025-02-25 06:30:00+01:00,54600.0,54199.0
2025-02-25 06:45:00+01:00,55900.0,55396.0
2025-02-25 07:00:00+01:00,57200.0,56941.0
2025-02-25 07:15:00+01:00,58350.0,57993.0
2025-02-25 07:30:00+01:00,59500.0,58505.0
2025-02-25 07:45:00+01:00,60000.0,59158.0
2025-02-25 08:00:00+01:00,60500.0,59777.0
2025-02-25 08:15:00+01:00,60900.0,60453.0
2025-02-25 08:30:00+01:00,61300.0,60993.0
2025-02-25 08:45:00+01:00,61700.0,61433.0
2025-02-25 09:00:00+01:00,62100.0,61697.0
2025-02-25 09:15:00+01:00,62250.0,61915.0
2025-02-25 09:30:00+01:00,62400.0,62220.0
2025-02-25 09:45:00+01:00,62300.0,62204.0
2025-02-25 10:00:00+01:00,62200.0,62142.0
2025-02-25 10:15:00+01:00,62100.0,61861.0
2025-02-25 10:30:00+01:00,62000.0,61795.0
2025-02-25 10:45:00+01:00,61800.0,61872.0
2025-02-25 11:00:00+01:00,61600.0,61823.0
2025-02-25 11:15:00+01:00,61600.0,61895.0
2025-02-25 11:30:00+01:00,61600.0,61965.0
2025-02-25 11:45:00+01:00,62050.0,62339.0
