Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
02.07.2024 17:00 - 02.07.2024 18:00,46104,-
02.07.2024 18:00 - 02.07.2024 19:00,43868,-
02.07.2024 19:00 - 02.07.2024 20:00,42387,-
02.07.2024 20:00 - 02.07.2024 21:00,44295,-
02.07.2024 21:00 - 02.07.2024 22:00,43817,-
02.07.2024 22:00 - 02.07.2024 23:00,40668,-
02.07.2024 23:00 - 03.07.2024 00:00,38208,-
03.07.2024 00:00 - 03.07.2024 01:00,36887,-
03.07.2024 01:00 - 03.07.2024 02:00,35166,-
03.07.2024 02:00 - 03.07.2024 03:00,34560,-
03.07.2024 03:00 - 03.07.2024 04:00,35856,-
03.07.2024 04:00 - 03.07.2024 05:00,38282,-
03.07.2024 05:00 - 03.07.2024 06:00,41872,-
03.07.2024 06:00 - 03.07.2024 07:00,45035,-
03.07.2024 07:00 - 03.07.2024 08:00,46598,-
03.07.2024 08:00 - 03.07.2024 09:00,47234,-
03.07.2024 09:00 - 03.07.2024 10:00,48039,-
03.07.2024 10:00 - 03.07.2024 11:00,48895,-
03.07.2024 11:00 - 03.07.2024 12:00,47769,-
03.07.2024 12:00 - 03.07.2024 13:00,46925,-
03.07.2024 13:00 - 03.07.2024 14:00,45636,-
03.07.2024 14:00 - 03.07.2024 15:00,44766,-
03.07.2024 15:00 - 03.07.2024 16:00,44240,-
03.07.2024 16:00 - 03.07.2024 17:00,45522,-
03.07.2024 17:00 - 03.07.2024 18:00,46425,-
03.07.2024 18:00 - 03.07.2024 19:00,44398,-
03.07.2024 19:00 - 03.07.2024 20:00,42815,-
03.07.2024 20:00 - 03.07.2024 21:00,44637,-
03.07.2024 21:00 - 03.07.2024 22:00,44222,-
03.07.2024 22:00 - 03.07.2024 23:00,41112,-
03.07.2024 23:00 - 04.07.2024 00:00,38932,-
04.07.2024 00:00 - 04.07.2024 01:00,37241,-
04.07.2024 01:00 - 04.07.2024 02:00,35372,-
04.07.2024 02:00 - 04.07.2024 03:00,34682,-
04.07.2024 03:00 - 04.07.2024 04:00,35811,-
04.07.2024 04:00 - 04.07.2024 05:00,38693,-
04.07.2024 05:00 - 04.07.2024 06:00,42525,-
04.07.2024 06:00 - 04.07.2024 07:00,45354,-
04.07.2024 07:00 - 04.07.2024 08:00,46770,-
04.07.2024 08:00 - 04.07.2024 09:00,47326,-
04.07.2024 09:00 - 04.07.2024 10:00,48401,-
04.07.2024 10:00 - 04.07.2024 11:00,48646,-
04.07.2024 11:00 - 04.07.2024 12:00,48090,-
04.07.2024 12:00 - 04.07.2024 13:00,47340,-
04.07.2024 13:00 - 04.07.2024 14:00,46016,-
04.07.2024 14:00 - 04.07.2024 15:00,44863,-
04.07.2024 15:00 - 04.07.2024 16:00,44317,-
04.07.2024 16:00 - 04.07.2024 17:00,45085,-
04.07.2024 17:00 - 04.07.2024 18:00,45647,-
04.07.2024 18:00 - 04.07.2024 19:00,44130,-
04.07.2024 19:00 - 04.07.2024 20:00,42875,-
04.07.2024 20:00 - 04.07.2024 21:00,44686,-
04.07.2024 21:00 - 04.07.2024 22:00,44469,-
04.07.2024 22:00 - 04.07.2024 23:00,41051,-
04.07.2024 23:00 - 05.07.2024 00:00,38667,-
05.07.2024 00:00 - 05.07.2024 01:00,37297,-
05.07.2024 01:00 - 05.07.2024 02:00,35448,-
05.07.2024 02:00 - 05.07.2024 03:00,34728,-
05.07.2024 03:00 - 05.07.2024 04:00,35943,-
05.07.2024 04:00 - 05.07.2024 05:00,38586,-
05.07.2024 05:00 - 05.07.2024 06:00,42154,-
05.07.2024 06:00 - 05.07.2024 07:00,44825,-
05.07.2024 07:00 - 05.07.2024 08:00,46398,-
05.07.2024 08:00 - 05.07.2024 09:00,47076,-
05.07.2024 09:00 - 05.07.2024 10:00,47291,-
05.07.2024 10:00 - 05.07.2024 11:00,48237,-
05.07.2024 11:00 - 05.07.2024 12:00,47229,-
05.07.2024 12:00 - 05.07.2024 13:00,46184,-
05.07.2024 13:00 - 05.07.2024 14:00,45388,-
05.07.2024 14:00 - 05.07.2024 15:00,44364,-
05.07.2024 15:00 - 05.07.2024 16:00,44419,-
05.07.2024 16:00 - 05.07.2024 17:00,45289,-
05.07.2024 17:00 - 05.07.2024 18:00,45501,-
05.07.2024 18:00 - 05.07.2024 19:00,43721,-
05.07.2024 19:00 - 05.07.2024 20:00,42500,-
05.07.2024 20:00 - 05.07.2024 21:00,44277,-
05.07.2024 21:00 - 05.07.2024 22:00,43772,-
05.07.2024 22:00 - 05.07.2024 23:00,40666,-
05.07.2024 23:00 - 06.07.2024 00:00,37882,-
06.07.2024 00:00 - 06.07.2024 01:00,36031,-
06.07.2024 01:00 - 06.07.2024 02:00,33769,-
06.07.2024 02:00 - 06.07.2024 03:00,32459,-
06.07.2024 03:00 - 06.07.2024 04:00,32059,-
06.07.2024 04:00 - 06.07.2024 05:00,32468,-
06.07.2024 05:00 - 06.07.2024 06:00,33623,-
06.07.2024 06:00 - 06.07.2024 07:00,36144,-
06.07.2024 07:00 - 06.07.2024 08:00,38804,-
06.07.2024 08:00 - 06.07.2024 09:00,40237,-
06.07.2024 09:00 - 06.07.2024 10:00,41785,-
06.07.2024 10:00 - 06.07.2024 11:00,44055,-
06.07.2024 11:00 - 06.07.2024 12:00,42739,-
06.07.2024 12:00 - 06.07.2024 13:00,40713,-
06.07.2024 13:00 - 06.07.2024 14:00,39175,-
06.07.2024 14:00 - 06.07.2024 15:00,38161,-
06.07.2024 15:00 - 06.07.2024 16:00,37968,-
06.07.2024 16:00 - 06.07.2024 17:00,38586,-
06.07.2024 17:00 - 06.07.2024 18:00,39365,-
06.07.2024 18:00 - 06.07.2024 19:00,38361,-
06.07.2024 19:00 - 06.07.2024 20:00,37904,-
06.07.2024 20:00 - 06.07.2024 21:00,40123,-
06.07.2024 21:00 - 06.07.2024 22:00,40322,-
06.07.2024 22:00 - 06.07.2024 23:00,37585,-
06.07.2024 23:00 - 07.07.2024 00:00,35281,-
07.07.2024 00:00 - 07.07.2024 01:00,33838,-
07.07.2024 01:00 - 07.07.2024 02:00,31898,-
07.07.2024 02:00 - 07.07.2024 03:00,30713,-
07.07.2024 03:00 - 07.07.2024 04:00,30424,-
07.07.2024 04:00 - 07.07.2024 05:00,30289,-
07.07.2024 05:00 - 07.07.2024 06:00,31299,-
07.07.2024 06:00 - 07.07.2024 07:00,33954,-
07.07.2024 07:00 - 07.07.2024 08:00,35776,-
07.07.2024 08:00 - 07.07.2024 09:00,38148,-
07.07.2024 09:00 - 07.07.2024 10:00,39821,-
07.07.2024 10:00 - 07.07.2024 11:00,41557,-
