Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
09.08.2024 17:00 - 09.08.2024 18:00,45201,-
09.08.2024 18:00 - 09.08.2024 19:00,43945,-
09.08.2024 19:00 - 09.08.2024 20:00,43544,-
09.08.2024 20:00 - 09.08.2024 21:00,44515,-
09.08.2024 21:00 - 09.08.2024 22:00,43638,-
09.08.2024 22:00 - 09.08.2024 23:00,40174,-
09.08.2024 23:00 - 10.08.2024 00:00,37673,-
10.08.2024 00:00 - 10.08.2024 01:00,36000,-
10.08.2024 01:00 - 10.08.2024 02:00,34056,-
10.08.2024 02:00 - 10.08.2024 03:00,33022,-
10.08.2024 03:00 - 10.08.2024 04:00,33133,-
10.08.2024 04:00 - 10.08.2024 05:00,33595,-
10.08.2024 05:00 - 10.08.2024 06:00,34492,-
10.08.2024 06:00 - 10.08.2024 07:00,36825,-
10.08.2024 07:00 - 10.08.2024 08:00,39536,-
10.08.2024 08:00 - 10.08.2024 09:00,41288,-
10.08.2024 09:00 - 10.08.2024 10:00,42750,-
10.08.2024 10:00 - 10.08.2024 11:00,44681,-
10.08.2024 11:00 - 10.08.2024 12:00,43863,-
10.08.2024 12:00 - 10.08.2024 13:00,43242,-
10.08.2024 13:00 - 10.08.2024 14:00,42434,-
10.08.2024 14:00 - 10.08.2024 15:00,41892,-
10.08.2024 15:00 - 10.08.2024 16:00,42263,-
10.08.2024 16:00 - 10.08.2024 17:00,43167,-
10.08.2024 17:00 - 10.08.2024 18:00,43604,-
10.08.2024 18:00 - 10.08.2024 19:00,42558,-
10.08.2024 19:00 - 10.08.2024 20:00,42500,-
10.08.2024 20:00 - 10.08.2024 21:00,43513,-
10.08.2024 21:00 - 10.08.2024 22:00,42489,-
10.08.2024 22:00 - 10.08.2024 23:00,39031,-
10.08.2024 23:00 - 11.08.2024 00:00,36627,-
11.08.2024 00:00 - 11.08.2024 01:00,34922,-
11.08.2024 01:00 - 11.08.2024 02:00,33048,-
11.08.2024 02:00 - 11.08.2024 03:00,31893,-
11.08.2024 03:00 - 11.08.2024 04:00,31886,-
11.08.2024 04:00 - 11.08.2024 05:00,31835,-
11.08.2024 05:00 - 11.08.2024 06:00,32258,-
11.08.2024 06:00 - 11.08.2024 07:00,34173,-
11.08.2024 07:00 - 11.08.2024 08:00,37007,-
11.08.2024 08:00 - 11.08.2024 09:00,39293,-
11.08.2024 09:00 - 11.08.2024 10:00,41353,-
11.08.2024 10:00 - 11.08.2024 11:00,43151,-
11.08.2024 11:00 - 11.08.2024 12:00,42276,-
11.08.2024 12:00 - 11.08.2024 13:00,41253,-
11.08.2024 13:00 - 11.08.2024 14:00,40568,-
11.08.2024 14:00 - 11.08.2024 15:00,39828,-
11.08.2024 15:00 - 11.08.2024 16:00,40368,-
11.08.2024 16:00 - 11.08.2024 17:00,41687,-
11.08.2024 17:00 - 11.08.2024 18:00,42929,-
11.08.2024 18:00 - 11.08.2024 19:00,42813,-
11.08.2024 19:00 - 11.08.2024 20:00,42821,-
11.08.2024 20:00 - 11.08.2024 21:00,43702,-
11.08.2024 21:00 - 11.08.2024 22:00,42549,-
11.08.2024 22:00 - 11.08.2024 23:00,39237,-
11.08.2024 23:00 - 12.08.2024 00:00,36742,-
