Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
09.07.2024 15:00 - 09.07.2024 16:00,47140,-
09.07.2024 16:00 - 09.07.2024 17:00,48199,-
09.07.2024 17:00 - 09.07.2024 18:00,48238,-
09.07.2024 18:00 - 09.07.2024 19:00,45682,-
09.07.2024 19:00 - 09.07.2024 20:00,44310,-
09.07.2024 20:00 - 09.07.2024 21:00,45985,-
09.07.2024 21:00 - 09.07.2024 22:00,45576,-
09.07.2024 22:00 - 09.07.2024 23:00,42283,-
09.07.2024 23:00 - 10.07.2024 00:00,39407,-
10.07.2024 00:00 - 10.07.2024 01:00,37791,-
10.07.2024 01:00 - 10.07.2024 02:00,35874,-
10.07.2024 02:00 - 10.07.2024 03:00,35160,-
10.07.2024 03:00 - 10.07.2024 04:00,36387,-
10.07.2024 04:00 - 10.07.2024 05:00,38770,-
10.07.2024 05:00 - 10.07.2024 06:00,42301,-
10.07.2024 06:00 - 10.07.2024 07:00,45473,-
10.07.2024 07:00 - 10.07.2024 08:00,47800,-
10.07.2024 08:00 - 10.07.2024 09:00,48947,-
10.07.2024 09:00 - 10.07.2024 10:00,49200,-
10.07.2024 10:00 - 10.07.2024 11:00,50130,-
10.07.2024 11:00 - 10.07.2024 12:00,49762,-
10.07.2024 12:00 - 10.07.2024 13:00,49132,-
10.07.2024 13:00 - 10.07.2024 14:00,48532,-
10.07.2024 14:00 - 10.07.2024 15:00,47751,-
10.07.2024 15:00 - 10.07.2024 16:00,47156,-
10.07.2024 16:00 - 10.07.2024 17:00,47729,-
10.07.2024 17:00 - 10.07.2024 18:00,48024,-
10.07.2024 18:00 - 10.07.2024 19:00,46040,-
10.07.2024 19:00 - 10.07.2024 20:00,44718,-
10.07.2024 20:00 - 10.07.2024 21:00,46494,-
10.07.2024 21:00 - 10.07.2024 22:00,45815,-
10.07.2024 22:00 - 10.07.2024 23:00,42357,-
10.07.2024 23:00 - 11.07.2024 00:00,39981,-
11.07.2024 00:00 - 11.07.2024 01:00,38550,-
11.07.2024 01:00 - 11.07.2024 02:00,36717,-
11.07.2024 02:00 - 11.07.2024 03:00,35947,-
11.07.2024 03:00 - 11.07.2024 04:00,36891,-
11.07.2024 04:00 - 11.07.2024 05:00,39496,-
11.07.2024 05:00 - 11.07.2024 06:00,42889,-
11.07.2024 06:00 - 11.07.2024 07:00,46223,-
11.07.2024 07:00 - 11.07.2024 08:00,48361,-
11.07.2024 08:00 - 11.07.2024 09:00,49711,-
11.07.2024 09:00 - 11.07.2024 10:00,50988,-
11.07.2024 10:00 - 11.07.2024 11:00,52310,-
11.07.2024 11:00 - 11.07.2024 12:00,51382,-
11.07.2024 12:00 - 11.07.2024 13:00,50521,-
11.07.2024 13:00 - 11.07.2024 14:00,50075,-
11.07.2024 14:00 - 11.07.2024 15:00,49408,-
11.07.2024 15:00 - 11.07.2024 16:00,48621,-
11.07.2024 16:00 - 11.07.2024 17:00,49218,-
11.07.2024 17:00 - 11.07.2024 18:00,49286,-
11.07.2024 18:00 - 11.07.2024 19:00,46718,-
11.07.2024 19:00 - 11.07.2024 20:00,44735,-
11.07.2024 20:00 - 11.07.2024 21:00,45953,-
11.07.2024 21:00 - 11.07.2024 22:00,45267,-
11.07.2024 22:00 - 11.07.2024 23:00,41780,-
