Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
30.08.2024 07:00 - 30.08.2024 08:00,46885,-
30.08.2024 08:00 - 30.08.2024 09:00,48253,-
30.08.2024 09:00 - 30.08.2024 10:00,49529,-
30.08.2024 10:00 - 30.08.2024 11:00,51199,-
30.08.2024 11:00 - 30.08.2024 12:00,49995,-
30.08.2024 12:00 - 30.08.2024 13:00,48972,-
30.08.2024 13:00 - 30.08.2024 14:00,48265,-
30.08.2024 14:00 - 30.08.2024 15:00,47032,-
30.08.2024 15:00 - 30.08.2024 16:00,46608,-
30.08.2024 16:00 - 30.08.2024 17:00,47040,-
30.08.2024 17:00 - 30.08.2024 18:00,46914,-
30.08.2024 18:00 - 30.08.2024 19:00,45617,-
30.08.2024 19:00 - 30.08.2024 20:00,44535,-
30.08.2024 20:00 - 30.08.2024 21:00,44646,-
30.08.2024 21:00 - 30.08.2024 22:00,43766,-
30.08.2024 22:00 - 30.08.2024 23:00,40500,-
30.08.2024 23:00 - 31.08.2024 00:00,37999,-
31.08.2024 00:00 - 31.08.2024 01:00,36343,-
31.08.2024 01:00 - 31.08.2024 02:00,34351,-
31.08.2024 02:00 - 31.08.2024 03:00,33256,-
31.08.2024 03:00 - 31.08.2024 04:00,33268,-
31.08.2024 04:00 - 31.08.2024 05:00,34347,-
31.08.2024 05:00 - 31.08.2024 06:00,35064,-
31.08.2024 06:00 - 31.08.2024 07:00,37180,-
31.08.2024 07:00 - 31.08.2024 08:00,40056,-
31.08.2024 08:00 - 31.08.2024 09:00,41809,-
31.08.2024 09:00 - 31.08.2024 10:00,43388,-
31.08.2024 10:00 - 31.08.2024 11:00,45306,-
31.08.2024 11:00 - 31.08.2024 12:00,44164,-
31.08.2024 12:00 - 31.08.2024 13:00,42963,-
31.08.2024 13:00 - 31.08.2024 14:00,42392,-
31.08.2024 14:00 - 31.08.2024 15:00,41802,-
31.08.2024 15:00 - 31.08.2024 16:00,41616,-
31.08.2024 16:00 - 31.08.2024 17:00,42283,-
31.08.2024 17:00 - 31.08.2024 18:00,42543,-
31.08.2024 18:00 - 31.08.2024 19:00,42033,-
31.08.2024 19:00 - 31.08.2024 20:00,41373,-
31.08.2024 20:00 - 31.08.2024 21:00,41719,-
31.08.2024 21:00 - 31.08.2024 22:00,41283,-
31.08.2024 22:00 - 31.08.2024 23:00,38573,-
31.08.2024 23:00 - 01.09.2024 00:00,36562,-
01.09.2024 00:00 - 01.09.2024 01:00,34908,-
01.09.2024 01:00 - 01.09.2024 02:00,33123,-
01.09.2024 02:00 - 01.09.2024 03:00,32011,-
01.09.2024 03:00 - 01.09.2024 04:00,31852,-
01.09.2024 04:00 - 01.09.2024 05:00,32328,-
01.09.2024 05:00 - 01.09.2024 06:00,32403,-
01.09.2024 06:00 - 01.09.2024 07:00,34148,-
01.09.2024 07:00 - 01.09.2024 08:00,36987,-
01.09.2024 08:00 - 01.09.2024 09:00,39856,-
01.09.2024 09:00 - 01.09.2024 10:00,42051,-
01.09.2024 10:00 - 01.09.2024 11:00,44307,-
01.09.2024 11:00 - 01.09.2024 12:00,42971,-
01.09.2024 12:00 - 01.09.2024 13:00,40994,-
01.09.2024 13:00 - 01.09.2024 14:00,40139,-
01.09.2024 14:00 - 01.09.2024 15:00,39314,-
01.09.2024 15:00 - 01.09.2024 16:00,39253,-
01.09.2024 16:00 - 01.09.2024 17:00,40935,-
01.09.2024 17:00 - 01.09.2024 18:00,42430,-
01.09.2024 18:00 - 01.09.2024 19:00,42365,-
01.09.2024 19:00 - 01.09.2024 20:00,42077,-
01.09.2024 20:00 - 01.09.2024 21:00,42177,-
01.09.2024 21:00 - 01.09.2024 22:00,41438,-
01.09.2024 22:00 - 01.09.2024 23:00,38637,-
01.09.2024 23:00 - 02.09.2024 00:00,36355,-
02.09.2024 00:00 - 02.09.2024 01:00,34991,-
02.09.2024 01:00 - 02.09.2024 02:00,33347,-
02.09.2024 02:00 - 02.09.2024 03:00,33035,-
02.09.2024 03:00 - 02.09.2024 04:00,34914,-
02.09.2024 04:00 - 02.09.2024 05:00,38565,-
02.09.2024 05:00 - 02.09.2024 06:00,42073,-
02.09.2024 06:00 - 02.09.2024 07:00,44390,-
02.09.2024 07:00 - 02.09.2024 08:00,46512,-
