Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-02-12 02:00:00+01:00,58300.0,57588.0
2025-02-12 02:15:00+01:00,57650.0,57116.0
2025-02-12 02:30:00+01:00,57000.0,56635.0
2025-02-12 02:45:00+01:00,56400.0,55959.0
2025-02-12 03:00:00+01:00,55800.0,55754.0
2025-02-12 03:15:00+01:00,55400.0,55159.0
2025-02-12 03:30:00+01:00,55000.0,54756.0
2025-02-12 03:45:00+01:00,54500.0,54349.0
2025-02-12 04:00:00+01:00,54000.0,54624.0
2025-02-12 04:15:00+01:00,54100.0,54442.0
2025-02-12 04:30:00+01:00,54200.0,54270.0
2025-02-12 04:45:00+01:00,54650.0,54402.0
2025-02-12 05:00:00+01:00,55100.0,55902.0
2025-02-12 05:15:00+01:00,55850.0,56376.0
2025-02-12 05:30:00+01:00,56600.0,57302.0
2025-02-12 05:45:00+01:00,57550.0,58055.0
2025-02-12 06:00:00+01:00,58500.0,59930.0
2025-02-12 06:15:00+01:00,59900.0,61146.0
2025-02-12 06:30:00+01:00,61300.0,62020.0
2025-02-12 06:45:00+01:00,62800.0,63322.0
2025-02-12 07:00:00+01:00,64300.0,64815.0
2025-02-12 07:15:00+01:00,65300.0,66138.0
2025-02-12 07:30:00+01:00,66300.0,66835.0
2025-02-12 07:45:00+01:00,66900.0,67510.0
2025-02-12 08:00:00+01:00,67500.0,68097.0
2025-02-12 08:15:00+01:00,68150.0,68596.0
2025-02-12 08:30:00+01:00,68800.0,69246.0
2025-02-12 08:45:00+01:00,69100.0,69550.0
2025-02-12 09:00:00+01:00,69400.0,69811.0
2025-02-12 09:15:00+01:00,69800.0,70026.0
2025-02-12 09:30:00+01:00,70200.0,70186.0
2025-02-12 09:45:00+01:00,70050.0,69886.0
2025-02-12 10:00:00+01:00,69900.0,69931.0
2025-02-12 10:15:00+01:00,69800.0,69527.0
2025-02-12 10:30:00+01:00,69700.0,69432.0
2025-02-12 10:45:00+01:00,69600.0,69354.0
2025-02-12 11:00:00+01:00,69500.0,69298.0
2025-02-12 11:15:00+01:00,69600.0,69084.0
2025-02-12 11:30:00+01:00,69700.0,69128.0
2025-02-12 11:45:00+01:00,69900.0,69391.0
2025-02-12 12:00:00+01:00,70100.0,69784.0
2025-02-12 12:15:00+01:00,69900.0,69298.0
2025-02-12 12:30:00+01:00,69700.0,69782.0
2025-02-12 12:45:00+01:00,70150.0,69030.0
2025-02-12 13:00:00+01:00,70600.0,68705.0
2025-02-12 13:15:00+01:00,69600.0,68129.0
2025-02-12 13:30:00+01:00,68600.0,67595.0
2025-02-12 13:45:00+01:00,68500.0,67079.0
2025-02-12 14:00:00+01:00,68400.0,67065.0
2025-02-12 14:15:00+01:00,67750.0,66395.0
2025-02-12 14:30:00+01:00,67100.0,65848.0
2025-02-12 14:45:00+01:00,66650.0,65335.0
2025-02-12 15:00:00+01:00,66200.0,65054.0
2025-02-12 15:15:00+01:00,65550.0,64287.0
2025-02-12 15:30:00+01:00,64900.0,64003.0
2025-02-12 15:45:00+01:00,64550.0,63809.0
2025-02-12 16:00:00+01:00,64200.0,63719.0
2025-02-12 16:15:00+01:00,63700.0,63671.0
2025-02-12 16:30:00+01:00,63200.0,63653.0
2025-02-12 16:45:00+01:00,63000.0,63454.0
2025-02-12 17:00:00+01:00,62800.0,63627.0
2025-02-12 17:15:00+01:00,63200.0,63875.0
2025-02-12 17:30:00+01:00,63600.0,64436.0
2025-02-12 17:45:00+01:00,64700.0,65130.0
2025-02-12 18:00:00+01:00,65800.0,66382.0
2025-02-12 18:15:00+01:00,67150.0,67747.0
2025-02-12 18:30:00+01:00,68500.0,69422.0
