Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-01-13 02:00:00+01:00,66400.0,65388.0
2025-01-13 02:15:00+01:00,65950.0,64996.0
2025-01-13 02:30:00+01:00,65500.0,64547.0
2025-01-13 02:45:00+01:00,64950.0,63827.0
2025-01-13 03:00:00+01:00,64400.0,63695.0
2025-01-13 03:15:00+01:00,64250.0,63272.0
2025-01-13 03:30:00+01:00,64100.0,63032.0
2025-01-13 03:45:00+01:00,63800.0,62843.0
2025-01-13 04:00:00+01:00,63500.0,62923.0
2025-01-13 04:15:00+01:00,63700.0,62919.0
2025-01-13 04:30:00+01:00,63900.0,63050.0
2025-01-13 04:45:00+01:00,64350.0,63409.0
2025-01-13 05:00:00+01:00,64800.0,64930.0
2025-01-13 05:15:00+01:00,65900.0,65473.0
2025-01-13 05:30:00+01:00,67000.0,66391.0
2025-01-13 05:45:00+01:00,67900.0,67201.0
2025-01-13 06:00:00+01:00,68800.0,69429.0
2025-01-13 06:15:00+01:00,70950.0,71141.0
2025-01-13 06:30:00+01:00,73100.0,72650.0
2025-01-13 06:45:00+01:00,74750.0,74207.0
2025-01-13 07:00:00+01:00,76400.0,75728.0
2025-01-13 07:15:00+01:00,78000.0,77404.0
2025-01-13 07:30:00+01:00,79600.0,78551.0
2025-01-13 07:45:00+01:00,80650.0,79847.0
2025-01-13 08:00:00+01:00,81700.0,80491.0
2025-01-13 08:15:00+01:00,82200.0,81103.0
2025-01-13 08:30:00+01:00,82700.0,81523.0
2025-01-13 08:45:00+01:00,82900.0,81668.0
2025-01-13 09:00:00+01:00,83100.0,81752.0
2025-01-13 09:15:00+01:00,83150.0,81947.0
2025-01-13 09:30:00+01:00,83200.0,81655.0
2025-01-13 09:45:00+01:00,83050.0,81310.0
2025-01-13 10:00:00+01:00,82900.0,80575.0
2025-01-13 10:15:00+01:00,82600.0,80224.0
2025-01-13 10:30:00+01:00,82300.0,79674.0
2025-01-13 10:45:00+01:00,82100.0,79188.0
2025-01-13 11:00:00+01:00,81900.0,78830.0
2025-01-13 11:15:00+01:00,81700.0,78445.0
2025-01-13 11:30:00+01:00,81500.0,78214.0
2025-01-13 11:45:00+01:00,81750.0,78305.0
2025-01-13 12:00:00+01:00,82000.0,77986.0
2025-01-13 12:15:00+01:00,81400.0,77404.0
2025-01-13 12:30:00+01:00,80800.0,77840.0
2025-01-13 12:45:00+01:00,81300.0,76974.0
2025-01-13 13:00:00+01:00,81800.0,75978.0
