Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
16.12.2024 00:00 - 16.12.2024 01:00,57715,-
16.12.2024 01:00 - 16.12.2024 02:00,56529,-
16.12.2024 02:00 - 16.12.2024 03:00,54450,-
16.12.2024 03:00 - 16.12.2024 04:00,53761,-
16.12.2024 04:00 - 16.12.2024 05:00,56684,-
16.12.2024 05:00 - 16.12.2024 06:00,62028,-
16.12.2024 06:00 - 16.12.2024 07:00,67502,-
16.12.2024 07:00 - 16.12.2024 08:00,70119,-
16.12.2024 08:00 - 16.12.2024 09:00,70175,-
16.12.2024 09:00 - 16.12.2024 10:00,69336,-
16.12.2024 10:00 - 16.12.2024 11:00,69133,-
16.12.2024 11:00 - 16.12.2024 12:00,69103,-
16.12.2024 12:00 - 16.12.2024 13:00,67370,-
16.12.2024 13:00 - 16.12.2024 14:00,65459,-
16.12.2024 14:00 - 16.12.2024 15:00,63944,-
16.12.2024 15:00 - 16.12.2024 16:00,63562,-
16.12.2024 16:00 - 16.12.2024 17:00,66431,-
16.12.2024 17:00 - 16.12.2024 18:00,69453,-
16.12.2024 18:00 - 16.12.2024 19:00,69908,-
16.12.2024 19:00 - 16.12.2024 20:00,66347,-
16.12.2024 20:00 - 16.12.2024 21:00,63193,-
16.12.2024 21:00 - 16.12.2024 22:00,63276,-
16.12.2024 22:00 - 16.12.2024 23:00,62681,-
16.12.2024 23:00 - 17.12.2024 00:00,59941,-
17.12.2024 00:00 - 17.12.2024 01:00,57768,-
17.12.2024 01:00 - 17.12.2024 02:00,56579,-
17.12.2024 02:00 - 17.12.2024 03:00,54629,-
17.12.2024 03:00 - 17.12.2024 04:00,54208,-
17.12.2024 04:00 - 17.12.2024 05:00,56711,-
17.12.2024 05:00 - 17.12.2024 06:00,62280,-
17.12.2024 06:00 - 17.12.2024 07:00,67833,-
17.12.2024 07:00 - 17.12.2024 08:00,69858,-
17.12.2024 08:00 - 17.12.2024 09:00,69731,-
17.12.2024 09:00 - 17.12.2024 10:00,69312,-
17.12.2024 10:00 - 17.12.2024 11:00,69264,-
17.12.2024 11:00 - 17.12.2024 12:00,69131,-
17.12.2024 12:00 - 17.12.2024 13:00,67201,-
17.12.2024 13:00 - 17.12.2024 14:00,65523,-
17.12.2024 14:00 - 17.12.2024 15:00,63888,-
17.12.2024 15:00 - 17.12.2024 16:00,63767,-
17.12.2024 16:00 - 17.12.2024 17:00,66470,-
17.12.2024 17:00 - 17.12.2024 18:00,69270,-
17.12.2024 18:00 - 17.12.2024 19:00,69350,-
17.12.2024 19:00 - 17.12.2024 20:00,65984,-
17.12.2024 20:00 - 17.12.2024 21:00,62728,-
17.12.2024 21:00 - 17.12.2024 22:00,62663,-
17.12.2024 22:00 - 17.12.2024 23:00,61693,-
17.12.2024 23:00 - 18.12.2024 00:00,58928,-
18.12.2024 00:00 - 18.12.2024 01:00,56728,-
18.12.2024 01:00 - 18.12.2024 02:00,55418,-
18.12.2024 02:00 - 18.12.2024 03:00,53529,-
18.12.2024 03:00 - 18.12.2024 04:00,52865,-
18.12.2024 04:00 - 18.12.2024 05:00,54996,-
18.12.2024 05:00 - 18.12.2024 06:00,59852,-
18.12.2024 06:00 - 18.12.2024 07:00,64486,-
18.12.2024 07:00 - 18.12.2024 08:00,66591,-
18.12.2024 08:00 - 18.12.2024 09:00,66581,-
18.12.2024 09:00 - 18.12.2024 10:00,65706,-
18.12.2024 10:00 - 18.12.2024 11:00,64932,-
18.12.2024 11:00 - 18.12.2024 12:00,64897,-
18.12.2024 12:00 - 18.12.2024 13:00,63117,-
18.12.2024 13:00 - 18.12.2024 14:00,61281,-
18.12.2024 14:00 - 18.12.2024 15:00,59519,-
18.12.2024 15:00 - 18.12.2024 16:00,59264,-
18.12.2024 16:00 - 18.12.2024 17:00,61955,-
18.12.2024 17:00 - 18.12.2024 18:00,64726,-
18.12.2024 18:00 - 18.12.2024 19:00,65013,-
18.12.2024 19:00 - 18.12.2024 20:00,61715,-
18.12.2024 20:00 - 18.12.2024 21:00,58355,-
18.12.2024 21:00 - 18.12.2024 22:00,58480,-
18.12.2024 22:00 - 18.12.2024 23:00,57802,-
18.12.2024 23:00 - 19.12.2024 00:00,54972,-
19.12.2024 00:00 - 19.12.2024 01:00,52439,-
19.12.2024 01:00 - 19.12.2024 02:00,51022,-
19.12.2024 02:00 - 19.12.2024 03:00,49004,-
19.12.2024 03:00 - 19.12.2024 04:00,48177,-
19.12.2024 04:00 - 19.12.2024 05:00,50239,-
19.12.2024 05:00 - 19.12.2024 06:00,55269,-
19.12.2024 06:00 - 19.12.2024 07:00,60075,-
19.12.2024 07:00 - 19.12.2024 08:00,62124,-
19.12.2024 08:00 - 19.12.2024 09:00,62860,-
19.12.2024 09:00 - 19.12.2024 10:00,63286,-
19.12.2024 10:00 - 19.12.2024 11:00,63037,-
19.12.2024 11:00 - 19.12.2024 12:00,62849,-
19.12.2024 12:00 - 19.12.2024 13:00,61642,-
19.12.2024 13:00 - 19.12.2024 14:00,61043,-
19.12.2024 14:00 - 19.12.2024 15:00,60220,-
19.12.2024 15:00 - 19.12.2024 16:00,60417,-
19.12.2024 16:00 - 19.12.2024 17:00,63483,-
19.12.2024 17:00 - 19.12.2024 18:00,66697,-
19.12.2024 18:00 - 19.12.2024 19:00,67021,-
19.12.2024 19:00 - 19.12.2024 20:00,63973,-
19.12.2024 20:00 - 19.12.2024 21:00,61061,-
19.12.2024 21:00 - 19.12.2024 22:00,61719,-
19.12.2024 22:00 - 19.12.2024 23:00,61523,-
19.12.2024 23:00 - 20.12.2024 00:00,58955,-
20.12.2024 00:00 - 20.12.2024 01:00,56881,-
20.12.2024 01:00 - 20.12.2024 02:00,55916,-
20.12.2024 02:00 - 20.12.2024 03:00,54290,-
20.12.2024 03:00 - 20.12.2024 04:00,54182,-
20.12.2024 04:00 - 20.12.2024 05:00,56770,-
20.12.2024 05:00 - 20.12.2024 06:00,61927,-
20.12.2024 06:00 - 20.12.2024 07:00,67419,-
