Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
2025-06-30 03:00:00+02:00,36756.0,37337.0
2025-06-30 03:15:00+02:00,36515.0,36850.0
2025-06-30 03:30:00+02:00,36273.0,36531.0
2025-06-30 03:45:00+02:00,36053.0,36290.0
2025-06-30 04:00:00+02:00,35833.0,36404.0
2025-06-30 04:15:00+02:00,35875.0,36433.0
2025-06-30 04:30:00+02:00,35917.0,36463.0
2025-06-30 04:45:00+02:00,36357.0,36574.0
2025-06-30 05:00:00+02:00,36796.0,37476.0
2025-06-30 05:15:00+02:00,37360.0,37814.0
2025-06-30 05:30:00+02:00,37924.0,38232.0
2025-06-30 05:45:00+02:00,38513.0,38641.0
2025-06-30 06:00:00+02:00,39101.0,39800.0
2025-06-30 06:15:00+02:00,40144.0,40793.0
2025-06-30 06:30:00+02:00,41186.0,41618.0
2025-06-30 06:45:00+02:00,42228.0,42400.0
2025-06-30 07:00:00+02:00,43270.0,43595.0
2025-06-30 07:15:00+02:00,44487.0,44869.0
2025-06-30 07:30:00+02:00,45704.0,45941.0
2025-06-30 07:45:00+02:00,46550.0,46951.0
2025-06-30 08:00:00+02:00,47396.0,47923.0
2025-06-30 08:15:00+02:00,48188.0,48900.0
2025-06-30 08:30:00+02:00,48980.0,49766.0
2025-06-30 08:45:00+02:00,49425.0,50588.0
2025-06-30 09:00:00+02:00,49870.0,51314.0
2025-06-30 09:15:00+02:00,50448.0,51860.0
2025-06-30 09:30:00+02:00,51026.0,52422.0
2025-06-30 09:45:00+02:00,51304.0,52976.0
2025-06-30 10:00:00+02:00,51582.0,53801.0
2025-06-30 10:15:00+02:00,51958.0,54230.0
2025-06-30 10:30:00+02:00,52333.0,54602.0
2025-06-30 10:45:00+02:00,52698.0,55021.0
2025-06-30 11:00:00+02:00,53063.0,55497.0
2025-06-30 11:15:00+02:00,53360.0,55689.0
2025-06-30 11:30:00+02:00,53657.0,56137.0
2025-06-30 11:45:00+02:00,54407.0,56752.0
2025-06-30 12:00:00+02:00,55157.0,57263.0
2025-06-30 12:15:00+02:00,54869.0,57286.0
2025-06-30 12:30:00+02:00,54580.0,58189.0
2025-06-30 12:45:00+02:00,55281.0,57887.0
2025-06-30 13:00:00+02:00,55982.0,57800.0
2025-06-30 13:15:00+02:00,55230.0,57487.0
2025-06-30 13:30:00+02:00,54477.0,57626.0
2025-06-30 13:45:00+02:00,54617.0,57610.0
2025-06-30 14:00:00+02:00,54757.0,58002.0
2025-06-30 14:15:00+02:00,54469.0,57777.0
2025-06-30 14:30:00+02:00,54181.0,57773.0
2025-06-30 14:45:00+02:00,54169.0,57411.0
2025-06-30 15:00:00+02:00,54157.0,57376.0
2025-06-30 15:15:00+02:00,53911.0,57064.0
2025-06-30 15:30:00+02:00,53665.0,56678.0
2025-06-30 15:45:00+02:00,53644.0,56267.0
2025-06-30 16:00:00+02:00,53622.0,55910.0
2025-06-30 16:15:00+02:00,53549.0,55553.0
2025-06-30 16:30:00+02:00,53476.0,55488.0
2025-06-30 16:45:00+02:00,53379.0,55372.0
2025-06-30 17:00:00+02:00,53282.0,55313.0
2025-06-30 17:15:00+02:00,53215.0,55100.0
2025-06-30 17:30:00+02:00,53148.0,54870.0
2025-06-30 17:45:00+02:00,53355.0,54991.0
2025-06-30 18:00:00+02:00,53561.0,55004.0
2025-06-30 18:15:00+02:00,53723.0,55048.0
2025-06-30 18:30:00+02:00,53885.0,55380.0
2025-06-30 18:45:00+02:00,54430.0,55563.0
2025-06-30 19:00:00+02:00,54975.0,55466.0
2025-06-30 19:15:00+02:00,54652.0,55176.0
2025-06-30 19:30:00+02:00,54329.0,54177.0
2025-06-30 19:45:00+02:00,53581.0,53536.0
2025-06-30 20:00:00+02:00,52833.0,53349.0
2025-06-30 20:15:00+02:00,52243.0,52784.0
2025-06-30 20:30:00+02:00,51652.0,52033.0
2025-06-30 20:45:00+02:00,50934.0,51440.0
2025-06-30 21:00:00+02:00,50215.0,51511.0
2025-06-30 21:15:00+02:00,49744.0,51073.0
2025-06-30 21:30:00+02:00,49273.0,50885.0
2025-06-30 21:45:00+02:00,48741.0,50435.0
2025-06-30 22:00:00+02:00,48209.0,51535.0
2025-06-30 22:15:00+02:00,49194.0,51336.0
2025-06-30 22:30:00+02:00,50179.0,52639.0
2025-06-30 22:45:00+02:00,50807.0,52026.0
2025-06-30 23:00:00+02:00,51435.0,51438.0
2025-06-30 23:15:00+02:00,50218.0,50315.0
2025-06-30 23:30:00+02:00,49000.0,50100.0
2025-06-30 23:45:00+02:00,47891.0,48853.0
2025-07-01 00:00:00+02:00,48100.0,48173.0
2025-07-01 00:15:00+02:00,46900.0,47088.0
2025-07-01 00:30:00+02:00,45700.0,45567.0
2025-07-01 00:45:00+02:00,44550.0,44400.0
2025-07-01 01:00:00+02:00,43400.0,44237.0
2025-07-01 01:15:00+02:00,43400.0,43770.0
2025-07-01 01:30:00+02:00,43400.0,43554.0
2025-07-01 01:45:00+02:00,43150.0,42862.0
2025-07-01 02:00:00+02:00,42900.0,43072.0
2025-07-01 02:15:00+02:00,42250.0,42441.0
2025-07-01 02:30:00+02:00,41600.0,41925.0
2025-07-01 02:45:00+02:00,40950.0,41159.0
2025-07-01 03:00:00+02:00,40300.0,40916.0
2025-07-01 03:15:00+02:00,39950.0,40539.0
2025-07-01 03:30:00+02:00,39600.0,40165.0
2025-07-01 03:45:00+02:00,39300.0,39774.0
2025-07-01 04:00:00+02:00,39000.0,39499.0
2025-07-01 04:15:00+02:00,39000.0,39450.0
2025-07-01 04:30:00+02:00,39000.0,39455.0
2025-07-01 04:45:00+02:00,39250.0,39621.0
2025-07-01 05:00:00+02:00,39500.0,40342.0
2025-07-01 05:15:00+02:00,40250.0,40679.0
2025-07-01 05:30:00+02:00,41000.0,40992.0
2025-07-01 05:45:00+02:00,41500.0,41284.0
2025-07-01 06:00:00+02:00,42000.0,42453.0
2025-07-01 06:15:00+02:00,42900.0,43150.0
2025-07-01 06:30:00+02:00,43800.0,43916.0
2025-07-01 06:45:00+02:00,44700.0,44809.0
2025-07-01 07:00:00+02:00,45600.0,45785.0
2025-07-01 07:15:00+02:00,46750.0,46937.0
2025-07-01 07:30:00+02:00,47900.0,47925.0
2025-07-01 07:45:00+02:00,48750.0,48766.0
2025-07-01 08:00:00+02:00,49600.0,49474.0
2025-07-01 08:15:00+02:00,50550.0,50522.0
2025-07-01 08:30:00+02:00,51500.0,51486.0
2025-07-01 08:45:00+02:00,52100.0,52015.0
2025-07-01 09:00:00+02:00,52700.0,52724.0
2025-07-01 09:15:00+02:00,53450.0,53436.0
2025-07-01 09:30:00+02:00,54200.0,53953.0
2025-07-01 09:45:00+02:00,54750.0,54459.0
2025-07-01 10:00:00+02:00,55300.0,54748.0
2025-07-01 10:15:00+02:00,55600.0,54940.0
2025-07-01 10:30:00+02:00,55900.0,55344.0
2025-07-01 10:45:00+02:00,56450.0,56101.0
2025-07-01 11:00:00+02:00,57000.0,56426.0
2025-07-01 11:15:00+02:00,57250.0,56635.0
2025-07-01 11:30:00+02:00,57500.0,56959.0
2025-07-01 11:45:00+02:00,58100.0,57549.0
2025-07-01 12:00:00+02:00,58700.0,57953.0
2025-07-01 12:15:00+02:00,58500.0,57927.0
2025-07-01 12:30:00+02:00,58300.0,58768.0
2025-07-01 12:45:00+02:00,58950.0,58557.0
2025-07-01 13:00:00+02:00,59600.0,58518.0
2025-07-01 13:15:00+02:00,59150.0,58134.0
2025-07-01 13:30:00+02:00,58700.0,58145.0
2025-07-01 13:45:00+02:00,58950.0,58088.0
2025-07-01 14:00:00+02:00,59200.0,58562.0
2025-07-01 14:15:00+02:00,58950.0,58355.0
2025-07-01 14:30:00+02:00,58700.0,58038.0
2025-07-01 14:45:00+02:00,58550.0,57608.0
2025-07-01 15:00:00+02:00,58400.0,57550.0
2025-07-01 15:15:00+02:00,58000.0,57225.0
2025-07-01 15:30:00+02:00,57600.0,57004.0
2025-07-01 15:45:00+02:00,57350.0,56704.0
2025-07-01 16:00:00+02:00,57100.0,56747.0
2025-07-01 16:15:00+02:00,56800.0,56352.0
2025-07-01 16:30:00+02:00,56500.0,56048.0
2025-07-01 16:45:00+02:00,56400.0,56051.0
2025-07-01 17:00:00+02:00,56300.0,55861.0
2025-07-01 17:15:00+02:00,56350.0,55643.0
2025-07-01 17:30:00+02:00,56400.0,55603.0
2025-07-01 17:45:00+02:00,56600.0,55687.0
2025-07-01 18:00:00+02:00,56800.0,55698.0
2025-07-01 18:15:00+02:00,56850.0,55548.0
2025-07-01 18:30:00+02:00,56900.0,55775.0
2025-07-01 18:45:00+02:00,57050.0,56027.0
2025-07-01 19:00:00+02:00,57200.0,55852.0
2025-07-01 19:15:00+02:00,56950.0,55499.0
2025-07-01 19:30:00+02:00,56700.0,55192.0
2025-07-01 19:45:00+02:00,56250.0,54692.0
2025-07-01 20:00:00+02:00,55800.0,54146.0
2025-07-01 20:15:00+02:00,54950.0,53260.0
2025-07-01 20:30:00+02:00,54100.0,52705.0
2025-07-01 20:45:00+02:00,53400.0,52012.0
2025-07-01 21:00:00+02:00,52700.0,51762.0
2025-07-01 21:15:00+02:00,52150.0,51332.0
2025-07-01 21:30:00+02:00,51600.0,50999.0
2025-07-01 21:45:00+02:00,51250.0,50632.0
2025-07-01 22:00:00+02:00,50900.0,51927.0
2025-07-01 22:15:00+02:00,51600.0,51988.0
2025-07-01 22:30:00+02:00,52300.0,53225.0
2025-07-01 22:45:00+02:00,53000.0,52580.0
2025-07-01 23:00:00+02:00,53700.0,51956.0
2025-07-01 23:15:00+02:00,52550.0,50641.0
2025-07-01 23:30:00+02:00,51400.0,50556.0
2025-07-01 23:45:00+02:00,50100.0,49265.0
2025-07-02 00:00:00+02:00,48490.0,48563.0
2025-07-02 00:15:00+02:00,47319.0,47368.0
2025-07-02 00:30:00+02:00,46147.0,45853.0
2025-07-02 00:45:00+02:00,45070.0,44757.0
2025-07-02 01:00:00+02:00,43992.0,44484.0
2025-07-02 01:15:00+02:00,44050.0,43742.0
2025-07-02 01:30:00+02:00,44107.0,43573.0
2025-07-02 01:45:00+02:00,43651.0,42944.0
2025-07-02 02:00:00+02:00,43194.0,
