Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
24.07.2024 20:00 - 24.07.2024 21:00,46754,-
24.07.2024 21:00 - 24.07.2024 22:00,45845,-
24.07.2024 22:00 - 24.07.2024 23:00,42327,-
24.07.2024 23:00 - 25.07.2024 00:00,39683,-
25.07.2024 00:00 - 25.07.2024 01:00,38259,-
25.07.2024 01:00 - 25.07.2024 02:00,36443,-
25.07.2024 02:00 - 25.07.2024 03:00,35794,-
25.07.2024 03:00 - 25.07.2024 04:00,36998,-
25.07.2024 04:00 - 25.07.2024 05:00,39308,-
25.07.2024 05:00 - 25.07.2024 06:00,42417,-
25.07.2024 06:00 - 25.07.2024 07:00,45558,-
25.07.2024 07:00 - 25.07.2024 08:00,47792,-
25.07.2024 08:00 - 25.07.2024 09:00,48945,-
25.07.2024 09:00 - 25.07.2024 10:00,49474,-
25.07.2024 10:00 - 25.07.2024 11:00,50607,-
25.07.2024 11:00 - 25.07.2024 12:00,50120,-
25.07.2024 12:00 - 25.07.2024 13:00,49590,-
25.07.2024 13:00 - 25.07.2024 14:00,48695,-
25.07.2024 14:00 - 25.07.2024 15:00,47962,-
25.07.2024 15:00 - 25.07.2024 16:00,47517,-
25.07.2024 16:00 - 25.07.2024 17:00,48145,-
25.07.2024 17:00 - 25.07.2024 18:00,48496,-
25.07.2024 18:00 - 25.07.2024 19:00,46513,-
25.07.2024 19:00 - 25.07.2024 20:00,45454,-
25.07.2024 20:00 - 25.07.2024 21:00,46905,-
25.07.2024 21:00 - 25.07.2024 22:00,45824,-
25.07.2024 22:00 - 25.07.2024 23:00,42321,-
25.07.2024 23:00 - 26.07.2024 00:00,39841,-
26.07.2024 00:00 - 26.07.2024 01:00,38255,-
26.07.2024 01:00 - 26.07.2024 02:00,36453,-
26.07.2024 02:00 - 26.07.2024 03:00,35812,-
26.07.2024 03:00 - 26.07.2024 04:00,37072,-
26.07.2024 04:00 - 26.07.2024 05:00,39060,-
26.07.2024 05:00 - 26.07.2024 06:00,42005,-
